Time,FC,PAS,PAM,PAD
-1,74,162,114,100
0,81.4,178.2,125.4,100
150,83.1444,176.923,126.579,100
300,81.7447,177.9,122.377,100
450,82.5651,174.88,125.553,99.3298
600,83.3482,181.693,127.722,99.1628
750,82.0165,176.726,124.152,99.8091
900,74.3328,139.785,98.8189,78.1141
1050,71.4027,141.319,99.4647,81.9597
1200,74.7305,176.339,123.822,102.126
1350,72.9008,173.649,123.328,100.023
1500,60.7397,125.247,54.4759,70.228
1650,67.8634,118.49,81.992,67.1567
1800,65.5031,114.775,83.4302,68.9536
1950,61.8084,87.3682,52.1362,47.558
2100,63.1118,84.3744,53.3376,52.0914
2250,71.7833,106.082,72.846,47.7465
2400,64.3802,93.8315,66.8417,51.6311
2550,60.4121,99.0527,62.2811,50.7962
2700,61.5858,103.851,63.2631,50.7456
2850,63.9947,100.566,61.0365,47.3316
3000,80.2641,111.165,75.9448,49.1535
3150,81.2138,118.909,75.0441,52.8797
3300,81.303,119.156,72.1203,50.5784
3450,89.95,117.105,79.2982,54.3551
3600,94.5482,124.028,77.4156,49.7196
3750,91.3897,116.015,80.4293,55.0945
3900,85.6955,121.101,77.3916,53.3072
4050,83.7204,120.51,80.9103,52.6703
4200,81.5053,121.833,76.0592,53.9364
4350,84.6051,121.466,79.6255,50.1789
4500,89.9879,121.089,77.5901,52.8783
4650,89.8283,117.43,78.1327,49.6294
4800,88.3343,118.38,84.0376,50.0218
4950,85.7072,124.282,77.9647,52.3683
5100,87.8947,122.203,75.1424,54.2813
5250,87.2288,122.055,81.0588,52.8139
5400,89.2454,119.19,76.9007,52.7738
5550,89.005,126.741,80.0908,52.0818
5700,89.8696,122.896,79.5566,49.0025
5850,89.4192,120.302,75.5471,48.6054
6000,91.8486,120.575,75.8465,48.8731
6150,95.3517,126.127,74.8525,51.1759
6300,99.1883,118.297,77.491,50.6332
6450,97.6109,122.643,78.9258,50.6738
6600,99.4289,123.97,75.5527,50.8142
6750,95.6361,118.212,75.858,48.273
6900,77.0187,100.586,61.2532,51.2204
7050,79.5735,88.2677,59.7065,49.0295
7200,76.8489,92.6548,58.9705,48.879
7350,74.9639,132.828,90.7537,80.7489
7500,78.0337,135.077,89.6164,78.8999
7650,78.8428,131.686,87.2159,81.7023
7800,76.2504,131.808,87.5361,79.472
7950,76.8869,130.893,90.5666,80.6422
8100,79.0324,133.644,90.4815,78.1839
8250,76.804,131.221,87.8048,78.3347
8400,77.4221,138.49,91.4084,80.2286
