Time,FC,PAS,PAM,PAD
-1,45,149,112,92
0,49.5,163.9,123.2,92
150,49.648,166.551,125.296,92
300,50.1026,163.119,123.719,92
450,51.5515,160.662,119.006,92.6623
600,49.8145,164.842,126.687,92.1985
750,49.965,163.647,122.463,90.839
900,47.6053,130.994,97.7376,75.1983
1050,43.6537,167.302,92.4663,91.1739
1200,46.3739,170.113,122.764,90.941
1350,46.2063,162.037,124.265,90.216
1500,36.4483,117.566,48.231,61.7014
1650,35.2127,121.646,48.3843,65.9023
1800,38.3155,114.869,80.4727,63.9295
1950,39.9702,115.287,82.2871,65.7113
2100,36.6638,117.589,81.6764,61.8317
2250,45.8665,113.203,83.2056,46.9971
2400,37.0488,100.102,75.5164,47.1178
2550,39.8587,97.6178,73.2915,46.5643
2700,44.141,106.973,79.9091,49.2286
2850,43.27,104.036,77.8834,49.305
3000,44.0052,106.731,80.8542,44.1406
3150,48.3263,111.407,82.2827,46.1921
3300,49.5847,115.576,85.4886,45.9229
3450,50.5311,109.546,86.245,44.2854
3600,47.4636,107.313,83.715,43.5618
3750,47.2443,113.229,85.2043,48.8868
3900,48.2644,112.627,86.5743,44.5686
4050,45.2466,117.445,83.0311,44.7883
4200,45.6978,110.478,85.7975,42.9116
4350,46.0019,113.553,82.7143,38.7686
4500,44.944,113.649,85.1411,43.9288
4650,47.4977,116.22,85.4058,46.3897
4800,49.1772,120.481,84.0272,44.7679
4950,48.0467,111.4,83.5433,40.5334
5100,49.4395,113.776,83.7266,41.4135
5250,51.387,113.602,85.2398,43.5679
5400,48.7734,118.254,78.9182,41.6017
5550,46.56,112.309,83.8906,45.5298
5700,49.4979,117.603,82.1124,44.2774
5850,49.7036,113.694,80.6768,45.5209
6000,46.5033,119.673,79.5558,42.5693
6150,42.0589,91.879,64.0601,45.8759
6300,42.3048,85.6799,60.7221,45.0996
6450,42.0847,87.7315,61.6677,47.1087
6600,43.6738,123.864,89.7126,69.4922
6750,42.6539,127.941,89.59,71.9452
6900,44.6078,126.556,92.8014,68.0602
7050,44.1513,127.928,90.412,68.2749
7200,43.0376,123.798,92.2953,71.1874
7350,43.6719,123.617,92.3109,71.4019
7500,44.1267,126.121,92.2905,70.7532
7650,42.0466,128.167,92.4751,69.3679
7800,42.6952,124.378,90.3635,69.9094
7950,43.9235,122.979,90.999,69.5384
