Time,FC,PAS,PAM,PAD
-1,63,243,140,91
0,69.3,267.3,154,91
150,69.9141,262.118,151.741,91
300,69.2417,266.779,155.143,91
450,70.6024,272.503,152.697,89.9548
600,69.897,266.482,156.475,90.9951
750,65.0558,211.532,117.213,72.3876
900,60.4679,223.835,154.628,72.8716
1050,62.4543,270.525,150.369,86.7967
1200,53.2992,186.622,65.9861,64.1
1350,50.8231,184.868,63.7469,65.3538
1500,54.6249,182.454,99.1688,67.6425
1650,58.674,180.352,101.113,65.7373
1800,52.7364,127.187,71.2888,43.6347
1950,48.838,125.073,66.7845,44.4283
2100,48.4596,124.184,69.2023,40.8883
2250,60.9683,158.099,92.8459,47.0822
2400,53.2026,129.325,75.185,44.2641
2550,54.4028,129.301,79.1211,42.8195
2700,63.98,157.781,95.3685,43.702
2850,62.5749,155.96,94.2602,43.0733
3000,66.1838,149.648,96.8149,43.6387
3150,68.224,161.93,100.909,42.1802
3300,68.5811,171.817,104.377,45.2155
3450,67.1776,165.756,100.062,46.0737
3600,68.8248,166.845,105.624,43.7361
3750,68.1791,172.08,100.485,46.1756
3900,66.8072,168.356,102.679,42.2562
4050,70.5432,166.288,104.629,42.7992
4200,66.4664,163.574,101.776,41.0851
4350,71.0434,166.462,101.245,44.1634
4500,70.3784,166.959,106.444,45.1043
4650,69.7029,167.863,104.418,44.1649
4800,69.3201,173.628,103.376,41.3218
4950,71.2539,164.531,111.486,46.1498
5100,72.0352,171.915,102.404,44.9491
5250,74.3119,170.168,104.417,43.5327
5400,76.2971,167.059,103.852,47.7201
5550,75.9524,164.705,106.507,45.6002
5700,72.3001,167.41,107.019,46.6765
5850,74.094,165.384,105.663,48.7812
6000,76.2415,170.984,103.766,43.5536
6150,57.6676,131.3,85.1652,47.2118
6300,58.6245,126.512,78.5188,47.015
6450,61.0806,126.499,79.0409,46.2572
6600,64.2358,126.133,79.9303,44.8301
6750,63.402,194.778,120.779,72.1907
6900,63.3439,193.066,116.394,71.1069
7050,65.0191,192.693,114.96,73.6111
7200,65.719,194.547,114.722,73.7862
7350,65.2403,198.158,116.308,73.6363
7500,62.7745,197.37,116.1,72.5158
7650,63.7787,195.923,117.672,73.1113
7800,65.2283,192.467,115.15,72.724
7950,66.6839,195.905,117.668,71.0266
