Time,Event
0,Mise en place du patient
30,Monitorage FC
60,Monitorage PAM
90,Monitorage SPO2
120,Monitorage BIS
150,pose VVP (cathlon)
390,Bair hugger
450,CEFAZOLINE_bolus
540,pré-oxygénation
720,SUFENTANIL_induction
750,PROPOFOL_induction
780,ATRACURIUM_induction
810,Occlusion oculaire
1110,intubation
1200,SEVOFLURANE_continu
1230,Ventilation contrôlé intubée
1260,Oxygène 30%
1290,Auscultation pulmonaire
1320,Surveillance pression ballonnet
1350,Manoeuvre Recrutement Alvéolaire
1440,Pose sonde T°C
1710,Auscultation pulmonaire
1740,Surveillance points d'appui
1890,SEVOFLURANE_continu
1920,SUFENTANIL_bolus
1980,Incision
2160,Trocard sous-ombilical
2220,Inflation pneumopéritoine
2400,Auscultation pulmonaire
2430,Manoeuvre Recrutement Alvéolaire
2730,Dissection espace prépéritonéal
3060,Dissection cordon spermatique
3150,ATRACURIUM_bolus
3300,Dissection cordon zone herniaire
3600,SUFENTANIL_bolus
4410,Mise en place prothèse
6150,Déflation pneumopéritoine
6270,Fermeture
6630,Pansement
6660,stop sevoflurane
7230,Contrôle de décurarisation
7290,Décurarusation
7710,Mise en place du patient
