Time,FC,PAS,PAM,PAD
-1,49,69,50,43
0,53.9,75.9,55,43
150,53.5535,74.7415,54.7154,43
300,53.487,74.3013,54.2053,43
450,54.2449,75.4076,52.877,41.3482
600,51.4553,78.0926,54.5175,41.5867
750,53.1196,72.9246,56.1776,45.0186
900,51.369,62.6568,44.9603,37.8447
1050,46.1955,67.0959,40.7525,41.2701
1200,42.6596,54.5646,40.6822,29.7283
1350,39.1807,54.9973,30.5665,29.1517
1500,44.2114,54.147,40.3791,35.0224
1650,41.5134,48.7342,37.9702,28.2048
1800,39.1242,38.3926,31.9842,23.5465
1950,42.1326,42.5031,30.4756,23.0411
2100,39.4689,47.8494,30.4707,23.8107
2250,39.4261,43.2424,31.9417,21.2092
2400,40.9476,40.2288,30.0429,19.5378
2550,41.7717,42.7564,30.283,25.0407
2700,44.9067,52.8238,36.9575,20.5906
2850,48.8434,55.348,37.0392,21.0728
3000,52.2687,60.2618,41.4399,20.6763
3150,52.2411,59.6673,40.5576,22.2648
3300,53.6176,60.0705,37.985,21.2841
3450,55.983,55.3324,39.7695,23.1299
3600,53.6725,57.4199,42.8117,26.0706
3750,53.7393,59.2072,45.1366,21.9457
3900,51.3996,51.3391,46.6087,23.4208
4050,51.3725,54.5805,40.9551,22.6908
4200,54.1871,53.1931,41.9048,25.5184
4350,53.5816,52.5867,44.9544,25.6518
4500,56.1634,53.1409,37.5625,23.9297
4650,54.2903,55.7872,43.0045,26.204
4800,56.6783,51.545,43.6226,29.1578
4950,55.5897,52.0214,41.5296,23.1965
5100,54.4707,57.1527,43.3042,24.8913
5250,58.4663,57.207,39.1758,26.4605
5400,56.0925,57.475,45.2507,28.0721
5550,55.1267,47.8801,45.0473,27.8773
5700,54.9364,53.0102,44.6165,25.4234
5850,53.9035,53.881,45.4015,30.5272
6000,45.7101,43.7495,32.8739,23.6704
6150,46.1566,41.5362,33.1504,27.0523
6300,47.886,42.1482,31.8859,26.1723
6450,46.4576,40.313,31.3453,28.3493
6600,48.7592,55.3615,41.7596,40.7929
6750,47.8322,56.1429,39.1892,39.9292
6900,47.432,52.8639,42.3203,39.92
7050,45.5584,54.5829,40.8199,39.1973
7200,47.5444,54.2771,39.078,41.0266
7350,48.8797,54.6147,40.0807,41.9646
7500,48.7725,55.1988,40.5431,38.8502
7650,45.4928,56.9082,42.5079,38.4277
7800,46.5036,55.9672,42.164,38.5145
