Time,FC,PAS,PAM,PAD
-1,63,135,99,79
0,69.3,148.5,108.9,79
150,68.9337,147.483,110.003,79
300,69.2763,149.257,110.791,79
450,71.2937,149.624,108.092,78.5113
600,69.3826,149.245,107.27,79.2042
750,66.6204,123.545,81.2738,63.2532
900,63.4002,153.58,107.85,80.3387
1050,61.7909,151.211,113.893,80.4898
1200,54.8725,99.5863,72.6992,52.5868
1350,49.6597,97.8133,45.488,53.219
1500,56.1622,95.8168,73.4902,52.8455
1650,56.3155,95.3578,68.2364,52.1171
1800,55.5449,98.2816,73.4594,55.9193
1950,51.9073,67.9017,48.5194,36.372
2100,63.8782,77.9272,63.589,37.6993
2250,61.1742,85.359,61.367,39.8527
2400,58.0609,87.5077,68.0163,36.9391
2550,51.6913,83.2738,52.3597,40.5488
2700,50.8796,82.4864,52.9399,38.1222
2850,50.0838,86.6505,47.9763,37.9426
3000,58.3008,86.2166,60.653,35.7044
3150,63.6024,90.1808,58.6674,41.4246
3300,70.6988,93.9625,62.9746,38.5515
3450,72.9029,100.747,71.2168,38.3346
3600,76.3205,95.5454,62.2956,37.6502
3750,70.0698,100.564,70.8529,38.8395
3900,65.5454,98.3873,69.2573,41.162
4050,67.3023,98.5275,66.6699,40.4501
4200,64.6952,98.1076,71.2108,35.3473
4350,64.235,103.108,69.9121,37.7167
4500,69.16,92.3381,67.5282,39.5571
4650,72.3494,95.028,62.5989,35.7635
4800,70.166,99.9785,66.2365,42.262
4950,71.1475,103.525,68.7032,39.7858
5100,69.3962,103.274,73.3956,40.9452
5250,68.1928,99.5992,68.0508,40.1506
5400,72.333,101.505,69.0135,41.6131
5550,71.3131,102.414,72.6978,44.8297
5700,71.5095,101.431,70.019,42.0965
5850,71.2356,101.756,72.294,42.0139
6000,69.6795,101.003,69.3037,41.7849
6150,75.8415,102.555,68.6693,42.3284
6300,77.2447,100.162,74.9698,43.4782
6450,79.2247,100.702,71.4154,42.731
6600,64.2231,80.0335,54.028,42.5106
6750,62.8906,79.155,57.5106,44.3391
6900,63.8218,79.7323,57.5918,44.4822
7050,63.909,75.45,60.677,41.8126
7200,61.2323,114.927,85.3175,65.947
7350,61.2854,115.789,88.7786,67.1753
7500,61.0018,116.269,86.2246,67.3004
7650,62.0512,113.72,88.1661,67.6052
7800,61.739,112.733,85.4027,66.6284
7950,61.6361,116.339,85.7422,65.5635
8100,63.3617,115.108,89.3784,67.6102
8250,62.7799,116.782,88.4976,68.4798
8400,62.4014,116.75,84.7696,68.1124
8550,62.9555,116.499,85.9872,68.4179
