Time,FC,PAS,PAM,PAD
-1,62,177,115,79
0,68.2,194.7,126.5,79
150,67.4743,199.157,123.793,79
300,69.7748,190.498,124.406,79
450,69.5667,198.284,127.523,77.4255
600,68.6818,187.894,123.663,80.0077
750,68.4107,192.864,127.178,77.5888
900,63.2092,151.199,100.793,61.6241
1050,60.1463,151.625,128.298,67.7122
1200,61.9248,194.906,128.269,76.4477
1350,60.4386,193.98,121.392,80.3489
1500,50.1473,138.309,55.8203,55.5941
1650,53.9858,138.537,79.7348,54.2893
1800,54.1655,134.578,82.7498,52.5379
1950,49.612,91.0275,59.1691,37.4082
2100,44.7226,93.5643,56.0741,38.1469
2250,48.5851,102.888,61.9232,38.5018
2400,48.7229,99.1382,60.7842,41.3882
2550,50.0489,98.5407,68.6892,35.2942
2700,50.5103,105.092,72.9107,40.6833
2850,49.6447,100.737,73.1855,40.6519
3000,60.815,121.99,81.6054,39.4157
3150,59.9953,123.276,82.2293,38.5543
3300,65.4082,134.238,86.3183,42.5018
3450,72.7998,124.656,86.6883,37.4885
3600,75.0164,133.851,87.1738,42.1057
3750,77.6309,134.621,89.558,41.4713
3900,70.5491,125.647,87.3538,40.5864
4050,69.3261,134.798,88.4286,41.5663
4200,71.1311,135.583,86.2376,36.6025
4350,67.2142,132.212,93.306,40.1981
4500,71.3361,133.879,86.2959,36.4857
4650,72.788,131.458,88.6676,37.1628
4800,75.3799,138.691,85.1199,37.0724
4950,75.1794,141.537,86.8069,37.6163
5100,74.9554,134.692,84.1555,39.9729
5250,73.5846,138.173,90.4765,36.3454
5400,73.6976,137.843,88.0465,36.8026
5550,74.6153,133.582,84.5075,34.6887
5700,75.3112,138.546,83.6108,34.0538
5850,75.4518,139.514,87.8885,38.556
6000,75.8224,138.279,82.8885,35.6825
6150,75.5354,137.372,85.7341,36.8922
6300,78.6241,137.249,85.9492,36.0815
6450,83.4727,137.995,85.8803,35.2255
6600,65.6632,107.012,67.4441,34.285
6750,65.6153,102.883,67.3061,37.3537
6900,66.9934,104.137,64.3101,35.4
7050,66.4373,101.86,66.9903,37.0369
7200,65.6337,149.135,93.5531,59.4534
7350,64.2243,147.414,96.6541,58.276
7500,64.8026,151.454,95.0956,60.1564
7650,63.6078,148.892,96.5576,59.2131
7800,65.6507,147.563,96.4176,60.3603
7950,63.4809,149.34,97.222,61.111
8100,65.138,148.629,95.4783,58.0883
8250,64.6399,148.15,97.2685,58.8963
