Time,FC,PAS,PAM,PAD
-1,57,108,87,76
0,62.7,118.8,95.7,76
150,63.241,120.191,94.2728,76
300,62.5941,118.668,97.7402,76
450,63.3322,118.749,94.3128,76.1841
600,62.2452,114.438,97.2815,76.448
750,61.4,118.663,95.8437,76.3172
900,60.9828,102.881,77.7626,61.8835
1050,54.6668,100.391,74.7388,75.8965
1200,55.9035,119.706,92.4473,79.5704
1350,55.3047,122.203,93.487,75.7843
1500,47.9771,81.7088,39.9545,50.86
1650,50.9908,87.5112,38.4215,54.808
1800,51.8962,80.3688,63.0789,50.3093
1950,50.2998,79.3769,60.0286,52.7766
2100,51.9182,80.3594,64.0335,52.9067
2250,48.8696,60.1614,48.1987,41.0337
2400,45.9878,68.0822,50.0621,37.4798
2550,46.7837,53.7974,47.3681,36.3519
2700,44.8368,55.3468,51.795,33.8369
2850,48.8748,58.2216,50.9425,39.5459
3000,47.7543,57.3711,47.7277,35.2526
3150,59.9679,73.1713,53.9013,37.7861
3300,61.9555,74.759,56.2185,35.8312
3450,66.7605,77.8624,57.5384,37.4505
3600,70.3031,83.3378,62.256,38.6171
3750,72.5803,90.0984,69.6748,39.7282
3900,72.708,86.942,60.1056,36.8814
4050,67.3205,82.2591,66.6723,38.5797
4200,63.1429,83.0434,66.0162,39.7751
4350,67.7496,80.1999,65.3233,37.2462
4500,70.5958,79.8651,69.6598,36.1629
4650,72.1395,84.6656,63.6285,34.5823
4800,68.5823,81.1318,68.7804,36.5037
4950,70.3385,85.0076,65.4497,37.4806
5100,70.0358,86.6878,67.899,36.9994
5250,68.0625,81.1915,68.1078,39.8596
5400,66.5602,80.1557,67.6401,38.7996
5550,68.2482,85.2307,69.7719,36.6653
5700,69.6674,87.2054,71.8255,35.2013
5850,68.295,82.4539,69.205,37.9458
6000,66.945,89.8538,71.2081,36.3707
6150,72.1168,88.1538,65.9054,37.4403
6300,74.4695,83.6095,70.861,38.2577
6450,74.2538,88.2144,70.927,37.2555
6600,75.7775,84.9372,72.4648,36.2263
6750,61.6325,69.2001,56.518,38.3744
6900,61.6895,69.5086,56.2166,38.437
7050,61.0568,71.358,57.4422,36.1944
7200,60.8217,65.3185,58.6034,37.0045
7350,58.454,91.8712,75.3161,59.8515
7500,56.7633,92.0959,72.4779,59.2862
7650,57.5187,93.0683,76.0677,60.2245
7800,59.8948,95.0006,75.6623,59.3492
7950,57.0211,91.8156,75.5969,61.701
8100,56.8847,95.3884,73.261,61.8332
8250,58.8248,92.6726,77.0483,59.562
8400,59.7284,93.5638,76.3407,61.8541
