Time,FC,PAS,PAM,PAD
-1,52,145,112,91
0,57.2,159.5,123.2,91
150,55.7954,157.24,120.365,91
300,56.0962,156.332,124.592,91
450,57.1041,159.918,123.672,92.0085
600,56.4605,163.507,119.251,92.4908
750,56.1358,160.02,119.933,91.8375
900,56.1079,132.721,97.4619,70.7492
1050,47.8879,134.291,102.076,72.0115
1200,55.0726,155.232,117.445,93.1176
1350,52.3943,154.874,122.391,92.1766
1500,46.5416,115.895,49.7003,63.4201
1650,50.5874,108.51,79.6237,62.1289
1800,46.8542,112.839,79.0438,64.3164
1950,50.7327,110.185,79.213,64.5521
2100,42.7355,80.9175,57.8149,42.2187
2250,42.6402,84.1533,67.3947,43.3052
2400,45.1765,85.3435,64.6755,44.8605
2550,42.9281,86.7083,66.0443,41.731
2700,40.7475,83.5827,67.6106,45.0782
2850,47.9401,95.595,81.7766,43.5494
3000,49.3081,100.048,77.9817,46.7338
3150,53.9038,105.034,85.2916,47.2817
3300,59.2899,103.529,86.1953,41.0559
3450,64.4991,104.818,90.593,44.8786
3600,65.8546,106.474,85.8286,42.9731
3750,59.9755,107.338,90.2399,45.607
3900,56.5831,111.901,89.8624,44.3753
4050,53.2746,112.329,90.2416,46.1916
4200,56.2363,114.1,88.7989,44.732
4350,59.0681,115.434,88.5229,48.6952
4500,59.1783,109.558,92.6443,47.7111
4650,63.2689,108.492,89.9006,48.0736
4800,63.524,109.2,90.1526,43.7672
4950,63.8303,108.444,93.4272,47.604
5100,61.636,110.674,90.1762,42.9337
5250,61.5312,111.282,86.204,43.5835
5400,67.2548,114.551,87.4691,44.2833
5550,64.4023,108.256,91.3749,44.2093
5700,64.9495,110.07,94.5832,47.1445
5850,66.5696,111.18,90.4947,42.9589
6000,67.4819,110.112,92.256,42.9359
6150,69.2042,111.012,89.0549,44.2987
6300,71.6527,111.909,91.3161,44.3782
6450,71.5065,112.625,90.1027,44.8548
6600,71.6768,108.304,95.3762,43.5057
6750,61.8452,88.6266,73.428,44.999
6900,59.7223,86.0866,75.1254,45.8108
7050,60.3901,90.5527,75.2855,47.061
7200,54.4357,74.9482,67.0685,44.7716
7350,56.8698,121.086,103.833,74.4039
7500,57.826,125.155,102.85,73.5722
7650,55.9587,120.176,101.312,73.9464
7800,56.9994,122.248,102.519,74.005
7950,57.7879,123.056,100.532,72.3991
8100,55.606,124.978,102.552,74.8112
8250,55.1917,122.404,104.183,74.7213
