Time,FC,PAS,PAM,PAD
-1,78,168,102,62
0,85.8,184.8,112.2,62
150,84.8281,180.732,113.169,62
300,84.141,180.808,110.124,62
450,85.17,189.72,115.761,62.3544
600,85.1728,183.278,113.051,62.3146
750,86.8109,180.871,113.961,61.7458
900,82.4379,153.908,88.6211,50.8632
1050,76.5901,145.992,90.1218,63.2208
1200,75.666,179.859,108.887,60.7582
1350,80.4773,187.767,115.839,64.6989
1500,64.1216,131.157,45.9443,43.1239
1650,67.3592,125.635,73.8467,40.9921
1800,67.1537,127.652,71.4975,43.3441
1950,62.1912,87.3171,50.7517,28.9529
2100,58.9721,86.7573,53.0082,28.1121
2250,63.7617,92.9011,60.5598,27.9172
2400,62.0308,92.0421,61.8356,33.2141
2550,59.0548,98.6108,54.8821,25.9858
2700,63.492,98.5475,59.4372,29.9766
2850,60.7507,100.133,55.5197,30.8505
3000,58.5905,102.041,57.5695,25.5422
3150,59.5316,100.422,55.8204,30.5326
3300,62.2954,100.019,54.3563,31.5406
3450,79.2812,116.819,66.2118,31.8511
3600,80.2465,114.904,69.4273,29.8308
3750,87.401,122.294,70.9047,31.9404
3900,87.6378,119.506,76.5782,31.996
4050,95.4137,124.62,81.817,30.4846
4200,96.1519,124.912,75.9801,34.7207
4350,90.1917,122.748,74.2732,33.2225
4500,85.4596,127.855,75.846,27.4541
4650,87.2423,122.502,76.8425,31.5455
4800,93.3277,127.458,75.9091,28.1936
4950,90.4041,124.584,74.4887,32.5764
5100,87.4048,129.249,76.388,28.8268
5250,86.6908,122.479,76.7098,31.1099
5400,92.8023,126.648,75.4291,32.2703
5550,90.9709,123.351,75.6933,31.2991
5700,94.3244,124.674,75.6955,31.6433
5850,90.9155,125.937,81.1661,28.4959
6000,93.6925,128.611,77.1559,31.5816
6150,92.2041,128.152,79.3337,30.0111
6300,90.7766,129.073,76.2314,28.4099
6450,92.2601,127.562,80.3145,31.5268
6600,89.7412,131.735,78.6373,33.0849
6750,91.7271,128.621,79.3963,29.8095
6900,99.0528,126.364,81.0664,29.3787
7050,100.452,125.223,82.9597,30.5158
7200,101.059,126.503,70.8076,31.7758
7350,99.2092,124.91,81.3374,27.4668
7500,100.907,121.543,79.0054,34.023
7650,99.2951,128.625,81.8225,33.9043
7800,101.727,124.694,81.8651,32.4676
7950,85.1082,98.1555,61.5346,29.4888
8100,81.829,97.2231,69.6827,29.8581
8250,84.6523,96.5245,67.9379,31.8268
8400,79.5653,137.622,94.5472,50.7784
8550,80.4946,140.648,92.0442,50.903
8700,81.191,140.565,93.2856,50.644
8850,79.2512,139.6,95.2049,49.6769
9000,80.7782,138.152,93.0579,50.4922
9150,80.3333,138.966,93.5524,50.81
9300,81.4055,138.42,95.2671,50.8918
9450,81.5549,141.324,94.4414,48.8384
9600,78.3899,139.545,95.2457,50.2542
