Time,FC,PAS,PAM,PAD
-1,72,122,87,71
0,79.2,134.2,95.7,71
150,77.9934,131.705,96.9694,71
300,79.7654,133.174,93.9,71
450,77.0958,133.533,96.4704,71.6861
600,77.7326,135.588,92.7972,71.8833
750,77.1678,104.087,75.0386,57.4392
900,72.5477,103.854,96.5444,58.7087
1050,75.3185,133.845,94.0242,73.8981
1200,60.399,93.3832,37.9167,50.3991
1350,60.1076,99.5467,39.0628,45.5026
1500,66.0984,97.7226,63.44,46.5513
1650,66.8771,98.0567,64.6302,48.6678
1800,65.9663,93.5574,60.1449,52.3961
1950,61.0921,67.5953,44.067,32.4559
2100,62.4862,69.2857,44.1753,30.6029
2250,73.8599,88.0023,56.6486,31.2684
2400,63.2909,82.0351,51.1355,35.2512
2550,60.7418,81.4951,48.3268,37.3717
2700,60.8573,85.5307,51.777,32.6111
2850,61.0184,85.4082,47.5416,31.0724
3000,72.9612,92.434,57.8063,33.3958
3150,75.9725,87.4877,57.5968,35.2131
3300,87.1233,91.301,64.5904,32.1863
3450,90.3888,90.0397,66.5999,39.5526
3600,89.2561,93.1218,64.9884,33.3646
3750,87.3656,84.1459,65.1941,40.2693
3900,81.8489,97.6796,65.1073,35.6473
4050,81.9973,98.2082,66.5489,33.2901
4200,81.0162,91.4696,69.3851,33.7159
4350,82.7354,93.1898,65.5612,37.1411
4500,80.3168,83.5562,62.8997,38.1185
4650,82.9302,91.2355,62.6304,35.1517
4800,84.9468,87.5695,62.9853,35.9666
4950,87.3676,94.6478,66.21,38.0083
5100,87.8436,95.1558,60.5887,32.6482
5250,85.4859,87.0128,60.1156,38.3079
5400,87.3577,86.2892,61.5778,34.3823
5550,88.0183,88.1189,62.2646,36.4863
5700,85.9693,89.8613,60.81,38.1394
5850,84.8354,90.5092,62.8241,37.7795
6000,87.9722,89.4761,63.2582,37.7576
6150,89.844,84.986,61.045,38.749
6300,81.0608,68.1119,50.8933,37.8047
6450,79.8433,73.3933,50.4443,33.7312
6600,69.3309,63.5118,41.5419,36.4292
6750,77.9496,100.317,71.3972,58.8199
6900,74.868,100.385,70.7699,57.1628
7050,76.8003,102.075,70.1868,59.6314
7200,78.1445,98.4296,71.8654,58.7351
7350,75.3023,100.796,70.8196,57.9888
7500,76.1271,103.86,72.1268,57.1618
7650,77.4699,103.952,70.1749,55.9593
7800,77.6675,106.652,73.1144,59.0007
