Time,FC,PAS,PAM,PAD
-1,72,141,99,88
0,79.2,155.1,108.9,88
150,79.204,158.176,110.784,88
300,80.1964,158.027,108.401,88
450,78.3877,149.488,109.398,89.3203
600,75.7306,155.334,104.113,88.9746
750,80.7325,157.307,105.899,86.7735
900,74.129,128.282,84.7378,67.7998
1050,74.8087,124.457,87.1688,87.9704
1200,73.3506,159.568,107.421,89.3748
1350,70.3132,152.417,106.278,87.9528
1500,63.7306,109.914,78.0316,63.3112
1650,58.489,108.37,52.2032,61.0756
1800,61.0882,108.676,69.989,61.2501
1950,60.0477,110.82,70.8363,66.6626
2100,61.7509,107.263,76.9527,61.4018
2250,53.6563,76.1681,47.5047,44.1413
2400,52.9917,76.3081,49.7662,41.1135
2550,65.4526,94.3679,63.8399,45.0573
2700,58.5492,76.7319,57.9051,40.9003
2850,59.0849,77.2691,46.3892,41.5807
3000,56.4059,75.5717,55.8543,40.8787
3150,68.3701,92.674,63.7262,43.2737
3300,67.2328,92.8461,61.1958,44.6366
3450,69.6525,89.4301,62.7909,40.8547
3600,79.2707,92.3947,68.2792,40.9378
3750,84.9361,96.0403,70.5344,41.0213
3900,85.2498,104.569,77.1407,43.0029
4050,79.6406,101.104,69.4254,39.8152
4200,74.2511,102.959,68.3679,40.6256
4350,73.9429,99.6795,75.2681,47.3193
4500,76.0118,97.8172,71.0971,39.4367
4650,77.3005,102.67,68.0971,44.5872
4800,74.3832,98.401,72.4402,43.7994
4950,80.3721,97.6544,72.2761,45.7675
5100,79.7327,103.249,68.3722,42.6499
5250,82.1065,106.696,78.9937,46.7419
5400,81.6232,102.23,73.598,44.9639
5550,83.1591,103.564,72.6816,45.3973
5700,83.1751,112.078,75.5737,44.4773
5850,80.1535,106.781,73.4207,43.8862
6000,81.36,106.614,73.7386,42.9049
6150,80.0183,104.006,69.5541,38.4992
6300,82.3061,109.939,75.5484,38.2663
6450,82.9338,103.304,69.8968,41.446
6600,80.1015,103.778,75.725,39.0508
6750,84.061,105.175,74.9532,38.8125
6900,89.5358,102.207,73.4485,39.4796
7050,90.477,104.074,70.7509,39.9662
7200,91.5846,105.946,72.8115,38.6579
7350,72.6178,84.8824,56.5587,42.059
7500,74.1087,82.3457,55.0525,38.6733
7650,72.3153,81.3781,58.6814,40.7076
7800,72.3615,116.97,85.3951,67.8439
7950,71.8994,115.476,80.8266,65.4619
8100,72.2254,115.496,85.1312,65.9086
8250,70.8525,115.033,84.52,66.1961
8400,69.7889,115.02,83.1635,68.0735
8550,69.8559,117.27,85.1384,64.9634
8700,71.5538,113.775,81.5457,64.8567
8850,72.2853,113.816,84.1074,67.196
