Time,FC,PAS,PAM,PAD
-1,52,162,110,89
0,57.2,178.2,121,89
150,58.03,174.042,123.416,89
300,58.4629,178.424,120.982,89
450,58.2913,181.174,120.406,88.0963
600,57.7808,179.178,121.573,88.1435
750,57.9489,182.027,120.66,89.1525
900,56.1255,180.571,120.431,89.876
1050,52.6136,139.369,94.7576,71.499
1200,52.815,138.666,123.213,72.2436
1350,51.0896,176.415,119.257,87.4548
1500,49.7782,181.417,116.904,86.5916
1650,49.7971,182.144,119.497,87.6099
1800,45.7709,125.892,47.9744,61.0816
1950,47.1088,116.647,78.8771,64.0174
2100,47.3833,117.218,79.3128,62.3681
2250,42.0879,79.2311,56.5365,43.0777
2400,40.5973,76.9339,56.2441,44.506
2550,41.8421,89.4848,62.021,44.2539
2700,40.161,79.1936,61.9842,45.842
2850,42.6536,84.4804,64.3603,42.1001
3000,41.6485,92.3163,60.9502,43.3659
3150,45.0538,85.7403,60.5106,44.7667
3300,45.3392,91.8724,63.4838,44.5176
3450,49.7855,90.8024,64.3089,43.1174
3600,46.4958,91.6672,59.7381,47.5045
3750,49.4227,92.0862,58.4691,46.3006
3900,49.1155,90.8923,56.694,41.9985
4050,47.7165,91.2403,56.798,41.2159
4200,60.9377,103.108,70.7908,42.9434
4350,58.1149,106.31,72.064,44.2508
4500,62.7337,109.238,76.7728,45.7987
4650,65.844,114.524,77.3706,46.4411
4800,71.4643,120.508,82.7815,44.3744
4950,71.4082,114.961,82.5205,45.3216
5100,64.5646,118.924,77.4744,43.2488
5250,64.5741,114.838,76.9458,42.8778
5400,63.8285,119.559,77.1764,46.4372
5550,64.1143,113.525,79.547,41.4696
5700,61.9316,117.44,82.4309,42.2253
5850,62.9659,116.221,80.8774,43.9098
6000,64.7828,119.583,82.1103,41.9975
6150,62.1952,119.432,77.1819,42.1737
6300,62.9567,117.419,76.3927,43.7606
6450,63.2802,117.395,77.0842,42.7381
6600,61.3178,112.893,77.4556,40.6154
6750,63.1101,116.812,78.8016,39.9176
6900,63.292,117.993,78.16,42.8958
7050,63.928,113.185,76.8025,40.7956
7200,62.0772,116.684,78.2275,40.951
7350,65.955,118.268,75.6269,41.6764
7500,68.641,123.434,79.9541,44.3725
7650,69.3783,121.432,74.9646,41.1961
7800,69.448,123.877,77.2336,42.4375
7950,70.6181,116.615,73.2685,43.7417
8100,70.4547,119.373,75.9365,43.0131
8250,70.2306,120.616,76.2506,43.1257
8400,71.7959,120.352,74.9112,43.8122
8550,72.029,117.14,75.6665,43.445
8700,70.5864,115.35,75.0313,44.0106
8850,70.3292,117.461,74.0441,42.1005
9000,72.784,117.446,74.7317,41.853
9150,70.0349,115.848,73.7348,42.5285
9300,57.1774,95.8177,59.3545,41.8517
9450,56.0424,92.1352,57.1857,41.7526
9600,57.7709,88.1975,55.9103,41.5415
9750,57.4151,91.9968,58.6138,43.8867
9900,51.7699,79.2234,52.5015,43.6912
10050,55.6812,131.819,85.754,68.9802
10200,54.7315,135.169,87.9154,68.5066
10350,55.5382,137.356,88.1644,70.3406
10500,54.7971,138.513,85.8989,69.4626
10650,55.9243,137.008,88.3865,69.1457
10800,56.6119,132.349,87.7353,69.4568
10950,56.2159,136.204,87.3188,69.1312
11100,56.6972,135.228,86.6762,69.2811
