Time,FC,PAS,PAM,PAD
-1,73,94,68,57
0,80.3,103.4,74.8,57
150,79.8269,103.549,74.6786,57
300,79.8478,105.084,75.3321,57
450,76.5946,103.75,77.8988,58.2283
600,82.1974,106.651,74.3364,56.3729
750,78.7905,104.658,76.7738,56.7203
900,75.4368,76.2772,60.8064,49.8281
1050,74.6018,79.1538,75.3073,47.0237
1200,73.3401,104.811,77.2394,60.4158
1350,63.0207,74.243,28.9992,41.3236
1500,70.0885,72.6817,48.4035,37.0671
1650,66.9555,68.1014,52.8787,37.047
1800,69.4114,65.8387,47.6568,35.761
1950,64.5465,50.292,35.2715,30.0277
2100,59.8589,51.5462,36.1185,29.2796
2250,72.4045,61.8443,46.1264,28.5897
2400,72.4104,64.6254,43.6227,31.4619
2550,62.531,60.4206,43.1145,28.8899
2700,61.7019,55.7369,41.5183,26.0119
2850,62.3759,58.9645,39.7825,28.581
3000,70.6516,64.277,46.3683,30.1087
3150,71.6043,68.0903,50.5062,26.8372
3300,76.0397,71.1087,51.3618,32.6696
3450,76.2661,68.9589,49.9379,28.6545
3600,79.8587,71.0788,51.8848,27.431
3750,76.6793,77.6479,54.1404,32.095
3900,79.6531,75.2848,52.4687,29.0038
4050,79.2351,70.9766,54.8632,30.3343
4200,76.7454,72.2212,55.7871,30.1285
4350,78.1381,68.2647,54.9225,32.2777
4500,79.1223,69.4869,52.3486,29.0349
4650,77.2223,66.0351,52.6111,30.651
4800,81.3436,74.4919,52.7559,29.0214
4950,81.8426,72.7527,54.7461,30.1168
5100,84.0041,74.1174,51.4035,27.4584
5250,85.3736,72.0045,51.3034,31.1501
5400,84.9204,70.6135,54.4005,29.4318
5550,87.1221,72.5029,52.4793,27.3393
5700,86.9744,75.3257,51.3799,31.5732
5850,85.6463,71.075,52.4714,30.9964
6000,86.1125,72.1882,54.6101,33.1774
6150,88.0632,71.9068,51.3287,28.4454
6300,86.2731,67.6426,50.4882,29.631
6450,89.2909,71.5798,52.886,35.2401
6600,92.2304,71.7128,50.7912,32.4171
6750,95.1353,68.7489,51.7486,34.7475
6900,78.7245,56.0623,38.5901,35.5303
7050,81.666,55.5163,42.2157,33.2076
7200,68.9465,46.602,34.9639,33.8131
7350,73.9513,78.5971,56.1749,53.2934
7500,74.6692,78.8067,58.2105,50.6953
7650,77.3426,81.141,56.7005,50.9764
7800,76.7169,78.5207,57.8119,53.1161
7950,76.9002,80.0101,58.8833,53.8478
8100,74.2705,83.2651,58.9926,53.5889
8250,73.9314,83.2534,56.6023,51.4693
8400,77.5914,83.6038,58.9428,53.8134
