Time,FC,PAS,PAM,PAD
-1,69,139,102,89
0,75.9,152.9,112.2,89
150,74.4707,150.236,109.972,89
300,75.3255,150.905,111.61,89
450,72.2874,150.762,111.86,90.5987
600,74.8055,153.889,114.583,89.3192
750,72.7495,152.02,109.107,89.5993
900,69.6611,124.12,96.4706,71.2118
1050,68.3572,123.879,94.0644,70.5382
1200,70.1886,152.7,111.17,88.3922
1350,67.9822,155.305,116.223,90.4953
1500,64.615,104.377,80.3749,63.5654
1650,61.5611,103.903,57.4229,61.3811
1800,63.394,104.782,74.8899,59.6425
1950,62.3892,106.588,72.0201,61.3046
2100,62.2029,103.843,72.6012,63.1452
2250,57.0583,81.0801,59.7114,43.2861
2400,56.7004,80.7314,59.2391,40.9986
2550,54.468,79.6814,57.6063,42.2531
2700,56.6355,82.5055,53.5628,44.2065
2850,53.3839,85.7314,53.0843,40.6763
3000,59.8371,80.046,53.9824,44.2795
3150,70.6478,96.5737,63.7925,47.8275
3300,70.7816,97.9917,77.176,44.6869
3450,77.317,99.5767,81.9744,42.1466
3600,80.2838,101.937,74.7179,37.1855
3750,84.8414,107.139,69.8838,40.5053
3900,82.5341,101.911,79.7438,42.8972
4050,78.6135,101.843,75.6161,42.0178
4200,72.9831,105.754,75.7436,40.8822
4350,73.4727,100.589,71.6346,41.5527
4500,73.7021,101.186,67.8357,39.1829
4650,79.0432,97.8149,74.475,41.1242
4800,78.9268,104.185,76.2537,37.2943
4950,80.0341,103.496,78.2557,42.2295
5100,84.635,100.952,79.2728,39.3509
5250,80.7428,100.544,75.4818,41.2452
5400,83.237,98.393,74.1314,36.7261
5550,82.0594,101.859,73.8785,39.0921
5700,82.8826,100.81,72.3151,39.4159
5850,80.8052,101.672,76.3091,42.2175
6000,82.7419,100.959,80.4079,41.9028
6150,81.6962,103.89,76.5149,42.6649
6300,80.2483,97.6693,72.1948,41.6631
6450,87.1746,103.397,74.1629,41.8523
6600,88.1167,100.38,75.8833,42.7884
6750,89.0905,100.878,76.6737,40.2569
6900,89.8606,101.991,76.5689,43.2477
7050,90.0605,102.375,74.9012,42.2377
7200,90.7151,101.742,74.5254,41.3097
7350,70.7539,82.7483,61.0811,41.1655
7500,71.4035,78.9536,57.5346,41.4474
7650,73.2096,76.5604,56.9211,40.3615
7800,66.8373,70.9818,51.5349,40.5101
7950,70.207,114.156,85.612,69.9006
8100,71.2939,116.777,88.1111,67.4078
8250,69.8899,117.482,88.1704,70.3392
8400,69.9596,117.213,85.8937,68.9123
8550,71.0216,116.522,88.8096,70.3118
8700,69.8811,114.15,86.0568,67.3121
8850,69.5641,115.737,85.2542,67.4268
9000,70.0153,116.022,85.6435,69.3721
9150,71.2942,115.682,86.5965,67.7599
