Time,FC,PAS,PAM,PAD
-1,82,157,113,99
0,90.2,172.7,124.3,99
150,91.9259,171.179,122.966,99
300,91.5022,175.866,127.366,99
450,89.3845,177.306,125.308,97.7318
600,89.6666,169.292,122.16,100.254
750,92.9501,174.632,125.133,99.0723
900,83.8651,172.769,121.957,97.0722
1050,78.322,138.463,105.025,79.8082
1200,81.5499,137.312,101.731,80.1713
1350,81.5101,176.738,123.232,95.0925
1500,83.1556,171.981,127.816,98.5842
1650,67.9852,123.522,41.7873,69.3413
1800,72.4087,118.709,46.3011,67.9371
1950,75.9475,121.083,83.6589,70.6561
2100,73.0087,112.809,78.1336,65.8212
2250,69.6296,83.0514,55.7237,51.456
2400,72.9301,91.8726,56.1957,48.4231
2550,70.703,89.3326,60.259,50.6602
2700,68.0042,85.4352,58.9075,46.7214
2850,69.9374,93.1324,56.024,50.4231
3000,72.5259,95.1453,59.0871,46.352
3150,77.6444,98.0644,57.2198,49.6153
3300,76.6403,91.2358,56.7731,54.0668
3450,75.3841,93.0048,56.2998,51.4733
3600,79.7299,95.0696,60.4484,52.3412
3750,79.101,94.1807,57.175,48.414
3900,98.108,108.976,72.7279,52.2961
4050,93.5815,113.791,70.8111,47.4853
4200,103.21,114.135,75.4702,49.3957
4350,105.658,119.665,78.8551,46.4737
4500,109.692,116.916,82.5594,47.2806
4650,105.141,116.492,74.273,53.4097
4800,105.201,116.626,83.1617,48.9223
4950,101.387,116.949,76.6855,49.5397
5100,103.166,118.926,80.0263,49.5879
5250,100.682,116.034,82.9093,50.6847
5400,103.037,117.487,84.8555,51.7214
5550,103.012,112.842,86.1156,48.6221
5700,100.772,117.02,82.3031,52.6003
5850,101.871,115.963,83.4337,50.485
6000,101.781,119.868,78.2667,50.2849
6150,101.599,117.84,81.6719,51.7791
6300,102.788,113.27,87.287,53.783
6450,102.684,115.82,84.0395,52.6627
6600,104.834,115.277,81.618,49.3712
6750,106.757,115.86,88.466,48.7157
6900,117.125,114.974,83.7985,55.014
7050,115.38,116.927,86.1244,48.6196
7200,114.39,111.061,87.3479,52.7056
7350,112.569,115.039,84.6185,49.6239
7500,114.95,113.925,87.283,51.6115
7650,116.334,113.735,89.5417,51.4874
7800,112.361,117.549,83.729,51.9499
7950,116.066,111.491,89.5881,50.2774
8100,114.766,114.812,86.8593,51.3482
8250,114.822,115.485,88.9127,52.553
8400,115.794,120.164,85.7163,52.9964
8550,113.831,112.249,89.3156,51.9913
8700,92.7345,89.0608,68.5849,54.2112
8850,90.8209,85.653,69.7069,53.6225
9000,93.5791,82.7648,70.438,53.7522
9150,90.3136,128.277,99.5241,83.7831
9300,90.6876,128.931,101.812,81.1477
9450,91.1989,128.365,99.4206,81.8318
9600,89.878,127.643,101.499,82.0844
9750,90.5997,124.284,101.94,82.3311
9900,89.9531,125.002,100.079,82.0263
10050,91.7436,125.392,98.7323,83.1647
10200,90.3277,124.66,100.644,80.6418
