Time,FC,PAS,PAM,PAD
-1,83,139,103,75
0,91.3,152.9,113.3,75
150,91.8418,151.183,110.634,75
300,91.7118,156.043,114.905,75
450,89.0224,154.618,112.737,73.6188
600,92.6057,153.358,113.882,75.0105
750,87.7708,122.712,92.1932,60.3242
900,82.1033,161.709,87.0382,58.7146
1050,79.7473,155.309,114.092,79.2365
1200,77.8237,105.175,76.8282,51.2087
1350,72.4238,110.377,51.7618,50.8361
1500,76.1022,107.583,73.3715,53.5051
1650,73.6451,106.321,73.5229,51.4605
1800,67.763,80.0641,45.9713,32.6024
1950,70.155,69.723,51.248,33.7255
2100,70.4462,80.1057,52.2861,36.3658
2250,87.6736,92.3827,64.4752,33.6822
2400,71.3309,79.8387,61.3105,37.0551
2550,72.9072,76.6752,62.049,38.6777
2700,84.3364,93.7901,72.8643,37.0806
2850,86.517,94.5531,74.1557,32.7986
3000,84.0775,94.9255,70.0235,32.8811
3150,89.6029,108.199,71.914,37.8559
3300,90.8626,113.124,70.1357,35.8626
3450,91.3097,107.786,68.2669,36.4916
3600,86.8448,99.1896,73.0327,32.1769
3750,85.7627,102.562,67.2246,37.1363
3900,91.9018,99.6676,73.6408,33.991
4050,89.4245,103.069,73.3632,29.1165
4200,91.5743,106.102,66.3569,31.9358
4350,92.4941,99.9554,73.2672,33.5124
4500,92.8347,97.5118,69.207,34.3532
4650,90.0397,102.425,71.7019,36.8257
4800,90.5753,97.9433,65.1529,33.885
4950,89.9003,100.243,69.6443,34.2056
5100,92.5968,97.9642,70.2086,35.1569
5250,95.3891,99.8542,68.0934,34.7572
5400,99.6082,104.324,72.6907,38.5367
5550,101.171,105.52,73.5665,33.598
5700,99.3138,101.163,70.5777,35.5002
5850,99.9687,100.319,71.0999,35.5194
6000,84.4322,81.0053,53.6979,33.661
6150,84.0383,79.8144,54.636,34.1903
6300,84.8486,79.1853,55.7112,33.8132
6450,83.7029,84.713,56.2768,36.1779
6600,82.4721,119.623,81.1731,58.9769
6750,86.9457,118.757,80.6921,59.2259
6900,87.2597,115.869,81.0399,57.2481
7050,87.3517,117.832,80.9344,58.903
7200,87.7314,117.592,81.0518,58.932
7350,87.0855,115.928,81.1407,57.3294
7500,87.3755,120.293,80.9129,57.5141
7650,88.2566,118.792,81.6347,60.7766
7800,86.8996,118.766,80.1724,58.9713
