Time,FC,PAS,PAM,PAD
-1,53,68,47,44
0,58.3,74.8,51.7,44
150,57.9286,76.6393,52.3431,44
300,57.989,73.077,52.3345,44
450,57.7314,74.0649,49.3528,42.1064
600,59.8999,77.1377,50.5222,43.9365
750,58.8921,77.9941,51.7264,45.0278
900,57.4934,75.6337,50.9091,42.6096
1050,52.6446,60.6133,43.2146,34.3283
1200,49.0182,62.0026,40.7387,35.9655
1350,51.5604,68.0469,51.2477,45.8041
1500,54.8573,77.2547,55.1354,42.188
1650,54.524,75.8411,51.0348,44.9155
1800,53.0645,73.1476,56.0077,43.7698
1950,46.8064,54.4497,18.2209,32.0565
2100,47.0092,52.3425,17.4493,28.6839
2250,44.7686,52.0705,32.8813,30.5315
2400,48.2366,53.4542,33.1012,29.2887
2550,44.2992,29.3554,18.3904,20.5477
2700,42.9793,38.618,21.1796,23.0312
2850,44.3232,34.2268,21.7295,16.4485
3000,44.8186,33.3457,26.4195,23.7746
3150,44.5849,33.3442,23.3241,19.8408
3300,53.361,47.8831,30.6127,23.6839
3450,47.7014,36.2561,31.0269,23.6024
3600,46.6734,37.9031,29.1638,23.6517
3750,45.2388,35.5826,30.4035,27.2728
3900,47.7058,35.679,27.9328,23.5955
4050,51.9631,33.1801,29.1586,21.7509
4200,53.2709,33.0884,27.3363,24.3896
4350,49.5332,36.9466,29.288,22.6085
4500,52.2204,36.1068,24.9096,27.342
4650,54.3621,34.5833,29.2325,24.6584
4800,51.854,35.046,29.6723,20.7004
4950,52.403,37.3719,28.6912,22.9414
5100,64.6363,49.3054,35.8557,22.4855
5250,62.2285,45.4905,33.764,26.002
5400,68.577,49.8334,34.1674,21.6281
5550,70.7868,52.6928,36.7957,23.0412
5700,71.4641,48.3664,36.5288,24.6741
5850,72.1925,49.4333,33.8913,23.7348
6000,64.9135,43.844,36.7689,20.4245
6150,66.6405,48.7025,30.5969,21.4997
6300,68.3015,48.9365,36.0066,21.6817
6450,64.8062,52.2704,30.7009,24.4335
6600,66.4266,44.8576,32.8938,20.5173
6750,65.1913,48.223,35.0822,21.8123
6900,68.3696,50.8759,36.0717,25.2913
7050,66.9361,46.6594,39.0731,23.4812
7200,67.5399,45.5402,36.8824,20.1053
7350,64.6763,49.6428,33.5343,25.329
7500,65.9158,46.8926,34.8358,25.2509
7650,69.0143,49.9075,35.5283,19.6211
7800,66.1223,46.3556,34.2088,23.2002
7950,67.2182,45.7753,35.0536,16.3044
8100,65.7552,50.1409,34.4801,22.3199
8250,68.656,46.3752,32.7755,22.0221
8400,69.0492,49.5853,35.9961,20.4879
8550,67.7978,47.3146,37.605,22.1967
8700,67.3248,47.1353,38.3141,21.0277
8850,70.9587,48.5849,37.3126,18.209
9000,74.6143,49.7294,35.4753,19.8241
9150,73.1141,47.4589,40.1004,21.3643
9300,73.3881,43.6847,40.0641,23.0187
9450,73.4907,46.8911,37.5133,22.2514
9600,73.8185,49.0248,36.2696,17.1967
9750,75.0781,44.6998,36.3247,20.8462
9900,73.7264,46.0335,36.6976,19.2434
10050,73.2664,45.1639,38.7594,17.3674
10200,74.574,45.9123,37.1932,17.3409
10350,75.9538,45.2296,34.749,17.9797
10500,74.1129,45.2558,36.305,20.953
10650,74.3758,44.5138,35.7766,19.1077
10800,76.1482,48.441,36.9972,18.3996
10950,74.5778,46.8479,38.132,18.8012
11100,62.9159,34.7256,30.3914,20.7422
11250,60.6652,38.057,28.5124,20.0484
11400,52.9003,30.9109,25.45,18.9596
11550,58.417,54.0061,41.7845,31.0992
11700,56.0001,50.5019,39.9026,32.3338
11850,56.3921,52.3828,39.2678,31.1116
12000,57.0306,53.102,41.2035,33.7974
12150,56.454,52.0316,40.4706,31.465
12300,57.5836,50.5892,40.0638,33.926
12450,55.6363,52.6229,41.9007,32.9011
12600,55.9342,52.1411,39.7036,30.6573
