Time,FC,PAS,PAM,PAD
-1,73,145,103,79
0,80.3,159.5,113.3,79
150,81.2933,160.685,114.412,79
300,79.3797,160.198,110.632,79
450,79.6274,164.643,113.643,80.561
600,79.8439,163.193,114.318,79.2723
750,81.4372,160.28,112.601,79.923
900,79.0005,130.333,93.4846,61.8718
1050,72.1793,154.888,90.5449,64.9543
1200,71.8519,156.96,116.342,77.9605
1350,73.2023,154.456,113.191,75.7636
1500,59.7591,113.233,44.2997,62.5571
1650,66.013,112.016,75.867,54.5978
1800,65.8689,111.894,70.9633,56.6829
1950,63.5918,111.551,74.1319,53.9981
2100,60.1842,80.1579,49.0531,39.5888
2250,60.7653,79.4325,55.1321,41.1187
2400,70.3487,96.0508,65.8967,41.9065
2550,60.7919,81.2208,66.8771,39.4128
2700,61.477,72.82,67.5516,35.5844
2850,65.6987,76.8867,66.8694,40.4326
3000,70.8873,98.4604,71.4893,44.6523
3150,77.3585,100.574,74.0176,41.6697
3300,76.6893,106.424,75.5292,38.9422
3450,79.8686,109.145,75.134,43.099
3600,89.1025,109.044,76.3546,40.3029
3750,90.7987,114.774,75.1917,42.9361
3900,81.6313,111.054,72.7192,36.8918
4050,83.9085,112.899,76.1559,42.1682
4200,80.807,105.427,74.1801,41.712
4350,78.369,107.908,75.9059,41.1703
4500,80.6521,108.183,72.8651,37.2682
4650,81.9568,115.542,71.7684,39.4761
4800,86.4953,109.849,74.4105,44.5214
4950,84.7263,109.985,75.0221,37.1462
5100,88.3947,114.892,72.6768,40.6143
5250,89.1698,108.931,72.1051,38.7053
5400,92.2849,119.242,69.3455,40.0929
5550,89.8695,117.742,70.2978,40.2663
5700,93.6069,112.038,75.743,38.311
5850,91.7096,117.143,77.21,41.4574
6000,93.4708,118.701,75.5289,38.9838
6150,89.8348,115.1,72.5797,36.9384
6300,90.7114,120.15,72.939,40.5015
6450,90.252,116.833,74.949,41.6607
6600,96.3102,116.174,71.7314,39.8956
6750,82.6624,96.4516,58.6353,38.6045
6900,86.7049,98.2819,58.28,40.3233
7050,86.1307,93.157,57.4385,42.2933
7200,74.3344,81.8647,51.0612,41.252
7350,81.5426,128.818,81.215,65.0645
7500,79.2726,128.029,85.4403,64.8154
7650,78.208,127.699,84.1659,64.4445
7800,80.3009,126.202,81.1671,65.7284
7950,78.9807,129.744,84.1399,65.6829
8100,78.494,128.192,84.0075,63.4418
8250,79.1993,129.99,85.3891,66.0926
8400,80.782,128.615,82.2711,64.1916
8550,80.1321,126.438,81.3709,65.7453
