Time,FC,PAS,PAM,PAD
-1,90,139,113,81
0,99,152.9,124.3,81
150,100.526,152.626,125.05,81
300,97.3223,154.2,125.462,81
450,97.1677,149.324,124.23,81.1247
600,102.692,153.904,126.027,79.6831
750,96.2692,121.038,95.6141,67.1303
900,85.6971,126.616,94.5242,79.343
1050,90.5514,149.048,118.759,80.1701
1200,79.0702,104.235,89.2449,54.977
1350,72.6039,106.488,56.8948,56.5779
1500,76.4791,105.398,84.8744,60.2984
1650,78.2633,103.967,83.2669,54.7353
1800,78.9949,100.973,79.2156,56.6947
1950,71.8458,73.6674,58.5417,39.8379
2100,89.7425,90.518,72.5888,41.4886
2250,85.4791,88.2123,78.5585,38.4795
2400,86.2051,85.9123,73.1219,39.3742
2550,75.1101,78.9227,72.094,36.8543
2700,72.4421,78.7536,67.2605,40.8608
2850,73.6727,79.4629,67.3729,41.7732
3000,83.6339,93.557,78.0926,39.5118
3150,86.5513,98.2145,82.4473,37.097
3300,91.7308,99.0349,86.9724,41.625
3450,91.5866,100.911,87.3922,43.6507
3600,94.273,104.963,84.2677,41.3359
3750,95.6211,99.8461,87.2075,40.8873
3900,92.9397,108.133,86.3726,39.6787
4050,90.6053,104.733,87.0877,42.3607
4200,92.9886,106.778,87.9971,42.1997
4350,92.889,106.435,85.89,39.1017
4500,90.5448,111.429,88.0772,42.8364
4650,92.5528,106.861,87.1619,43.1995
4800,92.5365,100.966,86.0034,42.7321
4950,95.0723,102.961,84.0012,40.7172
5100,96.587,104.656,83.7173,39.9106
5250,102.007,106.81,86.6054,42.6174
5400,97.7308,104.954,85.8135,42.2103
5550,98.808,106.292,86.1831,39.2225
5700,99.4315,105.329,86.1491,40.9855
5850,100.148,103.604,85.6252,40.3094
6000,99.061,109.526,85.5788,42.7075
6150,100.176,101.916,85.6754,40.6012
6300,100.273,108.953,88.5371,44.0788
6450,78.6093,81.5539,69.9111,41.4629
6600,79.703,78.9766,66.8876,41.1901
6750,83.5569,79.9176,62.8523,42.6998
6900,86.9895,80.9281,66.8161,41.211
7050,87.872,118.47,94.3105,65.2786
7200,87.6555,115.774,94.3425,66.4634
7350,88.085,118.341,94.6651,65.4588
7500,89.3116,120.014,95.0287,64.0988
7650,87.2654,116.515,96.2618,66.1662
7800,87.8863,115.941,94.0507,66.5917
7950,86.612,116.589,93.949,65.2748
8100,88.7417,116.288,95.8992,64.8797
