Time,FC,PAS,PAM,PAD
-1,76,125,89,79
0,83.6,137.5,97.9,79
150,85.0813,135.441,96.2524,79
300,85.0664,136.405,95.6545,79
450,84.596,137.567,100.13,79.2069
600,84.4178,136.138,97.7972,78.8638
750,86.8491,137.452,96.0432,79.1073
900,78.6416,111.668,81.974,61.3472
1050,74.3447,143.024,98.2323,61.8234
1200,75.8856,131.445,100.92,80.7221
1350,73.851,133.896,99.4586,78.0013
1500,60.8185,97.2345,42.4328,55.3451
1650,65.8352,92.3948,64.0794,51.5285
1800,67.5594,96.0854,63.3103,54.4018
1950,64.8883,93.3379,65.9685,54.6811
2100,58.6652,62.2287,43.9675,41.0894
2250,62.4461,66.1864,50.8608,39.2092
2400,61.8843,67.6824,50.9012,41.1298
2550,60.1727,73.9934,52.7584,41.0679
2700,61.2877,80.1207,48.7791,41.1159
2850,59.0381,71.3277,52.9771,38.5347
3000,60.7164,74.7707,57.6142,41.0272
3150,64.2698,71.2342,52.757,39.6306
3300,74.8197,80.4288,66.2079,36.9308
3450,76.7373,86.1024,64.0646,40.7058
3600,85.806,88.2122,65.6751,36.8644
3750,89.0774,89.2691,67.8276,36.9055
3900,91.2073,93.0147,66.5923,40.4447
4050,92.1094,90.2418,66.7571,40.0177
4200,87.8265,87.833,68.3259,39.4577
4350,82.8136,87.3385,69.6896,36.269
4500,84.8269,89.3155,67.8324,39.6028
4650,86.2823,95.7169,69.0596,38.5794
4800,88.1562,90.3292,65.5445,39.2603
4950,89.3381,89.1098,65.8814,37.7389
5100,90.0866,88.1841,68.8782,36.7863
5250,91.2158,91.3511,64.0854,37.6933
5400,93.2284,85.1768,68.6766,37.3333
5550,94.1355,89.2005,67.983,39.6942
5700,93.8456,89.6053,68.1015,35.8399
5850,91.6699,89.2816,69.0781,35.4128
6000,94.0828,90.7381,67.6497,36.9154
6150,93.855,88.0041,68.7832,35.1441
6300,91.0452,91.2835,70.1659,38.1055
6450,94.0142,86.0785,69.6596,36.7565
6600,92.7749,88.2628,67.8013,35.1636
6750,94.6162,89.6928,69.9918,36.7366
6900,98.0557,87.3111,69.0585,36.8245
7050,100.962,89.9916,71.7093,34.3332
7200,102.896,86.2072,68.5173,36.6853
7350,103.756,88.3781,67.4665,36.3604
7500,102.808,87.2351,72.698,37.2655
7650,81.227,71.5993,58.3786,34.5259
7800,82.7897,67.8018,54.4642,34.9983
7950,82.1949,70.6042,55.0979,36.5339
8100,78.2878,99.2123,78.9443,58.5782
8250,80.1148,101.434,80.211,60.3557
8400,78.0072,102.228,78.1772,59.3563
8550,80.1145,102.992,77.6571,61.0858
8700,80.2791,103.375,80.127,58.0512
8850,79.7344,102.378,77.9609,59.4071
9000,77.49,101.217,79.8634,60.5374
9150,78.9686,99.6732,78.7951,59.9238
9300,77.7937,103.158,80.5879,60.5123
