Time,FC,PAS,PAM,PAD
-1,66,139,96,78
0,72.6,152.9,105.6,78
150,74.3893,156.384,107.005,78
300,73.6629,153.453,103.464,78
450,72.5162,155.182,109.983,77.7565
600,72.5324,152.994,104.49,77.6755
750,70.4331,147.713,104.851,79.2882
900,69.9719,119.839,83.6745,59.2041
1050,64.1134,153.644,85.1837,62.541
1200,62.2195,107.082,85.2388,60.3291
1350,57.1062,103.451,50.4424,60.0899
1500,62.1849,108.524,81.549,63.7804
1650,61.7327,104.819,80.756,60.8995
1800,54.3215,75.5241,57.5562,42.1311
1950,52.6019,80.2203,56.0544,41.318
2100,56.0175,76.2535,66.2273,43.3741
2250,56.4854,78.5282,65.0571,42.6772
2400,57.0857,81.1066,67.1861,39.823
2550,65.9795,95.1049,75.9511,40.4414
2700,66.6063,89.9331,77.6946,40.8423
2850,71.4847,100.075,79.3778,41.4578
3000,68.5932,102.017,80.8243,37.6367
3150,72.6586,103.018,82.3425,36.6366
3300,72.0065,104.575,84.8667,38.5666
3450,68.8158,104.174,81.5798,40.964
3600,66.1319,102.953,84.9601,41.9883
3750,68.3124,101.128,79.8734,39.734
3900,72.8623,101.933,81.4107,39.7973
4050,72.1709,106.794,86.3064,38.7397
4200,73.4107,104.937,82.6525,38.1091
4350,72.5935,101.602,84.1676,42.18
4500,71.402,105.131,83.9611,38.8547
4650,70.1542,109.724,82.5861,41.3267
4800,74.354,108.272,84.6093,41.5272
4950,77.8093,109.15,86.2682,37.6324
5100,77.716,104.465,85.7928,34.4656
5250,77.6982,104.598,85.9307,41.7653
5400,77.3949,106.808,84.0468,40.4794
5550,78.8232,103.147,79.7503,39.1417
5700,62.7812,89.7589,65.7033,41.1702
5850,61.4981,83.5771,65.5808,38.684
6000,63.026,81.7164,62.6292,41.4709
6150,61.6276,121.729,80.9971,60.2301
6300,64.0461,120.286,81.924,58.5181
6450,69.8824,119.537,84.2145,56.8703
6600,67.7585,117.659,78.62,60.1013
6750,67.2651,119.449,79.9928,57.2949
6900,68.8575,122.327,77.4919,57.5698
7050,69.9322,120.558,77.4815,57.1502
7200,69.1257,120.746,82.7514,58.3391
