Time,FC,PAS,PAM,PAD
-1,59,143,112,84
0,64.9,157.3,123.2,84
150,65.8344,160.484,124.389,84
300,66.3679,157.606,121.427,84
450,64.5595,156.29,121.658,83.3602
600,67.4671,157.671,123.443,83.3582
750,67.167,151.03,125.619,85.5571
900,61.1489,123.711,98.3543,66.5886
1050,62.3113,158.332,121.884,67.4072
1200,58.2678,158.299,121.645,81.6878
1350,56.8611,148.587,118.484,84.3885
1500,60.494,159.321,126.293,83.5074
1650,46.8807,111.644,53.3985,58.0162
1800,52.5298,104.595,85.0274,58.955
1950,49.5375,103.846,86.0445,59.3931
2100,53.9396,106.327,75.5897,59.6707
2250,44.2006,78.4138,59.0612,39.1635
2400,48.0555,86.1507,69.4163,40.9162
2550,58.5287,98.417,84.2494,37.3507
2700,47.2545,80.609,75.6302,42.5585
2850,50.0894,81.0486,73.7049,44.7813
3000,48.2811,79.126,76.5539,42.7054
3150,48.0861,81.7387,74.1683,37.4728
3300,56.6126,83.8249,75.8947,39.6369
3450,54.3309,84.2885,82.1317,42.0641
3600,63.3995,103.876,88.3465,43.8738
3750,63.798,91.7403,90.348,43.4755
3900,70.0128,100.404,94.7134,40.2527
4050,70.0058,106.18,91.6267,39.3361
4200,72.5141,103.477,90.6845,41.6722
4350,65.1762,109.025,94.574,42.2509
4500,67.7075,107.894,90.192,42.9453
4650,70.4122,108.561,87.7981,41.7741
4800,72.9253,107.124,85.2067,45.5623
4950,68.677,105.268,95.6443,45.1735
5100,72.4301,105.47,92.2006,42.5728
5250,69.3765,97.6139,86.377,43.6822
5400,70.9079,105.378,91.9316,45.5619
5550,71.0371,101.524,91.4263,41.6516
5700,70.9182,105.613,88.0704,42.4627
5850,71.3209,105.559,92.9785,42.4533
6000,71.1887,110.108,98.7406,44.5941
6150,70.8608,102.273,87.9853,48.7645
6300,72.9769,101.814,94.5257,43.1682
6450,69.91,106.95,94.2027,42.6885
6600,74.1655,110.085,95.6085,44.0494
6750,76.0244,103.129,95.3534,44.2799
6900,79.7203,102.364,91.6466,41.5887
7050,76.9017,107.387,92.3585,42.381
7200,78.6218,107.318,94.4654,41.2433
7350,76.4147,100.716,90.8251,40.2642
7500,78.3086,104.129,90.5209,38.9592
7650,79.0552,104.242,92.1862,46.3248
7800,65.3831,81.751,76.1979,44.3492
7950,65.119,83.7614,74.1939,42.5828
8100,56.0323,73.5351,62.8392,44.0628
8250,57.7886,119.577,100.871,67.3816
8400,60.4737,120.369,103.13,69.0858
8550,60.7584,117.372,102.431,69.4969
8700,61.2284,118.761,103.91,69.3501
8850,59.0765,119.668,101.28,67.7811
9000,60.2526,120.604,102.521,66.116
9150,60.8714,115.445,102.942,68.1474
9300,58.1773,120.624,100.622,70.1929
9450,59.2789,119.122,103.101,66.5447
