Time,FC,PAS,PAM,PAD
-1,61,141,105,73
0,67.1,155.1,115.5,73
150,66.5797,152.525,115.316,73
300,65.8153,151.283,115.05,73
450,67.4543,148.69,118.259,73.7162
600,66.4552,159.312,116.599,74.6939
750,64.922,156.794,116.459,73.7375
900,67.3098,126.235,90.8606,58.537
1050,60.4368,127.195,95.6758,57.5408
1200,57.6248,152.123,113.7,72.852
1350,64.0282,156.36,111.494,72.3574
1500,49.9189,113.066,51.593,51.2356
1650,50.9255,101.781,71.552,51.748
1800,55.7785,106.747,70.2919,53.0313
1950,55.2565,107.341,75.9053,52.8407
2100,48.8117,73.2605,47.691,37.4227
2250,49.0902,77.533,55.2272,35.2156
2400,52.8128,79.4208,58.0284,35.9829
2550,49.6963,83.0756,59.1894,35.9641
2700,49.8341,72.8089,60.925,35.8348
2850,48.2183,80.2589,63.965,34.0396
3000,49.1542,79.1776,65.852,37.2951
3150,52.7923,79.7596,63.2741,36.7814
3300,53.0045,86.9478,60.6935,36.581
3450,66.2765,99.4764,66.4781,35.0708
3600,70.4177,99.7015,70.6918,33.2899
3750,75.4812,103.558,74.1767,35.7578
3900,74.9401,110.176,75.0131,37.4546
4050,78.4892,112.09,75.1627,35.8771
4200,76.96,111.074,77.7549,32.4375
4350,75.8022,110.411,79.9735,35.1342
4500,71.7198,115.624,76.9231,33.4164
4650,72.6966,110.974,77.4505,33.0074
4800,74.5499,111.604,78.5649,34.2085
4950,73.4659,110.717,78.4532,32.8904
5100,76.5547,116.414,75.5504,34.797
5250,74.0442,109.091,76.4652,34.2823
5400,75.0067,113.874,76.1169,33.6709
5550,74.1684,110.555,74.9213,37.4481
5700,76.6975,119.527,71.5061,34.3224
5850,75.244,123.097,73.326,34.7998
6000,72.4726,111.423,70.6997,35.0818
6150,74.4013,119.355,71.7847,33.3515
6300,73.8783,118.933,72.7631,33.8063
6450,77.1567,110.341,72.8249,35.7119
6600,74.5203,112.145,71.4888,39.6388
6750,82.4874,108.463,73.0536,33.9752
6900,82.9235,110.464,76.6123,33.5467
7050,84.5899,109.519,73.0269,33.7875
7200,82.958,113.465,73.3736,32.4194
7350,80.8193,113.467,71.2814,32.9833
7500,81.1039,113.881,71.9251,35.2316
7650,65.493,85.0236,60.7514,31.4567
7800,62.7938,80.0001,58.7072,33.5939
7950,65.2877,76.9504,56.7813,34.8417
8100,64.0194,80.2962,57.4078,36.1855
8250,63.8693,124.051,85.8897,56.0634
8400,63.3981,122.059,85.307,58.4103
8550,61.8687,120.99,85.7072,55.9261
8700,60.6591,119.697,85.646,55.7963
8850,64.5701,115.002,85.4532,55.2673
9000,64.2738,119.603,84.8097,57.2471
9150,62.9077,115.578,85.1024,57.0295
9300,63.9135,116.693,85.7058,56.8212
