Time,FC,PAS,PAM,PAD
-1,93,140,116,79
0,102.3,154,127.6,79
150,101.699,157.292,125.973,79
300,99.9829,156.279,124.701,79
450,102.719,158.136,129.894,79.0688
600,100.909,155.429,127.595,77.5686
750,97.2,122.557,97.943,62.8118
900,90.3416,116.879,99.7192,77.3404
1050,92.2106,152.137,125.507,81.1007
1200,77.5852,104.344,54.2349,56.1318
1350,73.8198,102.986,52.0825,52.3992
1500,78.7383,102.573,82.3523,56.2276
1650,78.7574,103.007,84.2251,56.1361
1800,75.523,67.0021,56.5354,37.6524
1950,91.9874,88.5138,71.3837,34.1991
2100,92.4693,87.9035,79.4805,33.727
2250,80.7405,73.3573,71.7611,40.0284
2400,80.9375,75.2084,70.4121,39.2423
2550,79.6268,71.778,71.482,38.1426
2700,95.1187,90.3571,79.7836,41.4376
2850,90.3113,87.0478,76.3955,37.4112
3000,95.4979,93.2848,80.488,33.3335
3150,101.381,98.7193,87.5946,40.653
3300,98.0147,95.5971,84.515,38.741
3450,96.4292,95.6174,88.3482,38.0845
3600,95.3689,94.737,88.877,35.0818
3750,97.9807,99.1997,84.2974,37.4487
3900,100.492,101.063,85.7735,36.3875
4050,97.833,100.363,81.5647,39.3678
4200,98.2295,99.532,85.8376,37.0051
4350,98.3435,93.9696,80.2692,39.723
4500,100.399,104.985,84.3011,32.4487
4650,102.477,100.724,81.0809,34.9371
4800,106.118,101.553,86.9838,35.2981
4950,107.435,94.7912,83.3926,39.0111
5100,106.459,95.7859,84.2829,36.7904
5250,104.676,97.5617,88.2612,38.2866
5400,110.721,103.116,83.6149,36.0092
5550,109.34,96.8395,84.1802,34.4208
5700,105.773,99.6465,83.7967,34.5561
5850,85.0548,79.611,67.5218,36.5605
6000,85.9621,75.7344,64.3363,34.1852
6150,88.0914,72.634,63.9193,34.2601
6300,90.4348,75.8782,61.1546,32.885
6450,95.4521,110.169,93.6575,58.7742
6600,93.7168,109.43,91.1385,59.2462
6750,92.934,113.347,92.8309,59.8204
6900,92.9317,114.204,91.6857,59.616
7050,95.5128,110.808,93.7685,61.6114
7200,95.4965,109.633,91.1025,60.838
7350,93.27,111.982,93.5692,59.0651
7500,95.2707,113.59,94.1646,60.3607
