Time,FC,PAS,PAM,PAD
-1,68,177,131,93
0,74.8,194.7,144.1,93
150,76.1351,199.27,141.67,93
300,74.8508,191.958,146.238,93
450,73.059,193.567,141.796,92.3673
600,74.6235,189.028,141.723,91.0928
750,74.7175,193.526,141.798,91.9404
900,70.969,157.665,117.107,73.1618
1050,64.1102,154.123,115.026,76.9957
1200,64.1898,201.947,142.895,92.7769
1350,65.8962,199.888,146.574,95.427
1500,61.2836,130.992,99.0929,65.7171
1650,54.7088,133.823,66.5861,64.4172
1800,60.1143,131.464,96.1332,66.3504
1950,59.7598,127.851,91.5065,67.0753
2100,58.6527,131.62,94.8817,60.4479
2250,53.0955,93.0907,65.1062,41.5287
2400,54.6399,96.1822,70.7457,40.9204
2550,51.4937,94.5875,74.2706,45.1199
2700,52.501,92.4151,72.3778,47.5249
2850,50.709,90.5214,69.8688,47.563
3000,50.0151,88.8792,73.2613,48.5918
3150,63.5348,116.896,84.6188,45.0938
3300,61.0765,113.236,90.6873,44.141
3450,65.1938,124.819,95.4726,45.0639
3600,68.0061,125.417,94.7463,49.675
3750,72.7128,129.65,96.8399,49.6717
3900,78.0549,128.613,96.3739,44.6357
4050,71.4996,129.521,97.5976,44.1249
4200,67.6892,129.397,98.8347,43.9456
4350,70.9453,123.824,96.786,47.4846
4500,71.7681,132.75,98.9731,49.4151
4650,69.4592,122.494,96.5666,44.737
4800,69.0725,128.538,96.7959,44.9696
4950,69.4104,127.113,97.7663,46.7052
5100,71.2852,129.494,97.0376,43.5414
5250,76.7874,129.675,98.5406,43.2511
5400,74.4123,132.256,96.9801,46.8988
5550,76.5097,128.377,98.5658,48.1943
5700,78.2961,126.583,97.1649,45.144
5850,77.1101,129.275,98.7683,44.8601
6000,78.6932,129.681,99.953,44.664
6150,77.0333,129.487,94.982,43.0866
6300,75.5385,129.783,97.239,43.7916
6450,77.5503,127.126,98.631,47.038
6600,76.7954,132.048,97.5969,45.7754
6750,75.2493,132.626,95.1859,44.9141
6900,78.3832,131.212,97.5187,46.0799
7050,81.2391,128.651,96.7438,45.667
7200,68.167,104.709,78.3174,44.9112
7350,68.9082,99.1341,72.7109,43.5786
7500,71.8341,98.6116,74.513,44.7304
7650,65.3335,90.0096,64.5468,44.9263
7800,70.709,149.43,110.954,76.0938
7950,68.1366,150.008,109.203,75.5999
8100,71.1263,148.689,107.934,75.2726
8250,67.4217,148.414,108.431,74.4611
8400,67.8759,149.309,110.462,73.8571
8550,70.6018,148.208,109.615,74.9969
8700,69.6213,147.824,107.965,73.8895
8850,67.3844,147.944,110.725,75.5859
