Time,FC,PAS,PAM,PAD
-1,62,176,114,79
0,68.2,193.6,125.4,79
150,68.9742,194.405,126.324,79
300,69.0847,195.422,126.084,79
450,68.3086,195.539,127.498,79.0442
600,66.6024,195.952,126.79,79.8301
750,68.4362,193.753,126.035,80.1527
900,65.4801,191.189,123.316,79.8675
1050,62.3486,152.908,100.208,60.0826
1200,62.9709,158.391,100.094,63.4951
1350,57.6912,188.651,123.164,78.9668
1500,64.224,195.185,125.752,81.7253
1650,60.9301,196.094,124.572,78.8908
1800,52.1059,136.129,50.4089,53.0869
1950,53.0981,135.352,53.045,55.4038
2100,53.68,133.688,83.8305,53.4952
2250,54.1796,136.093,79.6978,53.8282
2400,49.5311,96.3216,56.3336,38.6498
2550,52.0918,98.0786,61.0028,40.1095
2700,47.0425,99.3527,61.2462,38.0088
2850,46.9852,94.7269,61.5202,36.3813
3000,56.3012,117.01,80.0817,38.857
3150,49.78,94.4539,75.8021,39.8324
3300,52.2407,90.1655,74.3519,40.2108
3450,55.2163,90.044,69.116,34.8163
3600,56.3209,87.7567,76.0503,42.0265
3750,55.0914,87.9948,67.8014,38.9767
3900,70.8502,114.653,79.9404,41.6745
4050,72.2181,118.049,80.9361,39.9385
4200,72.9277,114.378,81.2563,39.6708
4350,80.1079,126.487,85.2077,39.886
4500,83.41,127.475,87.4683,38.4711
4650,80.1886,122.488,86.5388,42.4864
4800,77.2081,128.469,87.0188,38.9133
4950,74.5489,130.048,86.1594,38.6917
5100,77.1481,128.528,89.6222,36.6477
5250,75.006,131.945,86.5394,38.4977
5400,81.3045,126.453,87.4371,40.5531
5550,77.6502,128.284,87.0686,39.8902
5700,79.2527,126.899,87.5782,37.5321
5850,78.249,126.507,86.7863,38.3772
6000,76.6641,130.004,85.7212,36.8599
6150,79.1498,131.048,88.929,34.5821
6300,76.7071,125.668,89.0137,36.0905
6450,78.73,129.387,87.1863,38.7527
6600,77.8929,127.956,87.3338,40.7668
6750,82.641,133.313,89.9501,38.2404
6900,82.194,132.765,92.9154,41.1303
7050,77.1115,129.891,88.1963,39.0915
7200,87.9399,135.289,90.5844,35.7463
7350,86.753,133.082,88.8118,40.1083
7500,91.0753,134.064,88.826,38.4673
7650,90.3615,134.057,89.5805,41.47
7800,88.7811,132.473,90.7037,40.0241
7950,89.7974,129.892,88.5868,39.2696
8100,90.1459,130.949,88.6311,37.1271
8250,87.7092,130.648,89.9022,38.7978
8400,90.8705,131.544,89.7652,39.2309
8550,87.1911,129.848,91.7852,38.3204
8700,70.1077,101.934,73.6538,36.4007
8850,72.2161,104.649,72.5793,36.8243
9000,72.8061,105.654,73.5474,36.889
9150,68.2258,147.24,100.893,62.3278
9300,64.2659,146.444,97.8568,60.8106
9450,64.2915,146.529,100.575,60.5644
9600,67.201,148.855,99.6032,60.3069
9750,64.0742,148.437,98.336,61.2175
9900,65.7049,147.114,99.3096,60.2443
10050,64.0393,144.921,98.9139,62.6842
10200,67.3958,145.711,98.05,62.2459
