Time,FC,PAS,PAM,PAD
-1,67,185,118,90
0,73.7,203.5,129.8,90
150,72.6131,204.899,129.341,90
300,72.6017,198.641,131.477,90
450,74.2345,201.658,131.947,89.1039
600,74.8184,208.447,129.23,91.0084
750,71.5771,198.553,131.256,88.4397
900,70.2091,201.076,124.525,91.1963
1050,64.8538,156.101,104.679,72.1888
1200,67.829,208.997,106.696,71.7691
1350,63.5776,201.286,123.082,91.9231
1500,68.9462,203.132,123.434,87.8674
1650,67.3839,201.139,131.837,92.3541
1800,70.0217,205.432,124.118,88.797
1950,58.4036,144.564,52.7207,60.3467
2100,60.0907,143.591,83.5218,64.8212
2250,62.8086,140.907,85.1847,61.2029
2400,60.454,135.998,82.6774,62.5473
2550,55.3213,95.7882,58.2598,47.24
2700,58.5076,103.006,60.2382,44.1332
2850,56.3014,110.77,65.7959,46.9035
3000,57.2956,101.825,62.2629,47.8089
3150,58.3902,98.3592,63.6843,43.9282
3300,57.8998,99.803,62.8892,42.2094
3450,62.4611,111.708,61.2231,45.0849
3600,63.7194,107.791,58.9561,45.4051
3750,63.0944,118.009,63.387,43.6682
3900,61.8436,111.729,56.2431,45.2625
4050,64.3193,115.335,60.2515,41.4034
4200,64.3637,108.72,61.9674,42.9979
4350,62.4096,113.126,58.9602,44.3273
4500,67.8735,112.915,59.9012,39.9824
4650,63.2115,111.567,62.8713,45.367
4800,61.7322,112.551,61.5379,42.0814
4950,77.4255,124.813,77.9032,40.966
5100,76.0825,130.05,80.57,45.5217
5250,86.9629,132.077,86.3038,41.9728
5400,94.0385,138.857,95.1621,41.9018
5550,92.0844,136.589,95.8164,43.6489
5700,88.0145,132.022,91.643,42.6392
5850,79.2773,125.542,88.0343,41.7752
6000,80.6802,131.645,87.6916,41.8123
6150,81.6026,131.795,92.9253,43.3727
6300,83.7208,126.655,91.226,41.0163
6450,83.7048,132.908,86.9275,41.1894
6600,83.8317,131.673,89.5782,41.0572
6750,84.5192,131.713,87.058,41.3411
6900,84.0354,136.152,87.9735,38.5518
7050,83.3304,127.925,93.3876,40.5027
7200,78.513,126.024,85.6445,40.6905
7350,83.8232,132.703,90.6288,43.4017
7500,82.0093,132.319,88.368,41.178
7650,82.8059,134.672,89.9986,43.2327
7800,80.4747,134.055,84.8195,43.7166
7950,82.7659,130,94.6768,40.8563
8100,82.7657,129.764,95.0604,43.6696
8250,90.0001,138.769,95.1517,39.2435
8400,89.5168,132.07,91.3237,39.7196
8550,90.2092,138.92,91.2274,41.6517
8700,88.7311,138.366,91.6499,40.1107
8850,89.0058,137.409,91.7593,41.6279
9000,89.6586,137.824,96.4775,43.9052
9150,94.3326,134.636,94.7199,41.6898
9300,90.408,138.402,98.9116,40.5308
9450,91.5007,139.798,92.602,42.4125
9600,92.5369,136.751,96.6998,41.6723
9750,90.5111,134.053,94.7321,40.1756
9900,90.9028,131.205,93.752,40.6719
10050,92.2049,140.843,96.1917,41.4284
10200,95.1448,143.531,92.9542,42.5748
10350,94.2802,138.252,96.9407,42.6467
10500,74.6752,110.245,76.6649,41.5736
10650,70.1343,104.801,75.4451,41.1651
10800,71.4049,103.872,74.872,40.55
10950,61.3278,95.0472,66.4711,40.4487
11100,69.1627,155.583,105.383,67.5654
11250,66.5888,151.902,106.331,69.2564
11400,69.5137,153.694,103.184,68.3926
11550,66.2621,153.963,106.58,69.425
11700,69.4748,156.975,102.83,68.0355
11850,67.9724,154.633,106.001,68.8031
12000,69.8774,158.378,103.859,67.7038
