Time,FC,PAS,PAM,PAD
-1,49,144,110,93
0,53.9,158.4,121,93
150,52.5826,158.761,122.833,93
300,54.4443,158.489,119.318,93
450,54.1483,156.938,116.122,92.9388
600,53.9455,163.391,117.671,92.5551
750,51.3298,121.136,97.3739,73.5691
900,48.5591,119.462,100.76,71.2689
1050,47.3167,156.677,125.107,95.9375
1200,43.7205,114.854,46.5764,65.6153
1350,41.6857,107.079,47.7513,64.2816
1500,43.443,108.068,81.8893,64.21
1650,45.434,105.604,78.9456,60.9902
1800,38.6589,72.0956,53.9982,44.5721
1950,41.5259,74.9296,61.0772,43.876
2100,44.7833,72.8576,60.0926,47.2946
2250,39.2337,73.1456,63.8973,47.4707
2400,42.7136,80.8368,64.4323,43.1219
2550,48.8687,99.847,71.6902,47.122
2700,46.6541,93.0457,81.2938,43.8592
2850,54.1442,94.3451,84.8849,45.9075
3000,52.364,101.014,85.6844,44.5932
3150,55.779,107.014,82.5955,46.52
3300,62.7913,97.8878,85.5056,47.0923
3450,56.5477,103.611,82.5871,46.6116
3600,50.5507,107.422,84.4471,43.2006
3750,53.2208,103.34,86.3588,45.4576
3900,51.1736,109.074,84.6822,42.3408
4050,51.2473,98.4162,88.9891,44.6184
4200,54.4466,103.281,80.9841,45.3931
4350,54.8895,100.011,85.2894,44.0962
4500,56.586,100.296,87.775,46.2082
4650,59.135,102.907,84.9513,44.945
4800,56.5252,95.6869,83.6497,45.9165
4950,59.0811,98.3455,84.3581,45.126
5100,53.7646,103.821,93.6166,47.1548
5250,57.8079,98.8934,92.2355,44.6334
5400,56.1319,100.589,86.4679,44.4157
5550,56.2953,103.533,88.7367,42.8811
5700,57.1045,103.881,87.3329,45.2607
5850,62.2504,100.723,86.2089,43.2659
6000,64.1479,100.804,85.829,43.1144
6150,65.2446,103.873,88.0708,43.8255
6300,56.3026,85.3054,72.1594,42.1481
6450,54.8685,83.75,71.2634,41.8502
6600,50.9338,74.379,59.4919,41.5651
6750,51.1791,118.67,97.1995,71.5078
6900,53.4239,117.218,94.2136,71.7628
7050,54.5251,117.121,96.0561,71.5741
7200,54.0489,118.945,96.1377,71.7987
7350,54.7466,116.482,95.8637,71.6686
7500,52.9297,118.385,98.9295,72.4585
7650,52.2554,117.409,98.0013,70.4453
7800,54.2462,120.147,98.5799,72.6647
