Time,FC,PAS,PAM,PAD
-1,59,106,84,75
0,64.9,116.6,92.4,75
150,64.7538,116.283,94.1885,75
300,65.7597,118.078,91.3046,75
450,65.9132,116.763,92.3589,74.9059
600,62.4634,116.156,91.1411,75.251
750,63.7041,116.037,92.958,73.5811
900,61.5591,95.7428,73.5344,61.4678
1050,58.5935,118.254,75.9354,57.8353
1200,55.3041,116.055,86.9217,73.5785
1350,55.8351,121.988,94.5109,72.9184
1500,59.0405,120.902,88.4863,75.9492
1650,48.8801,78.8834,40.7435,50.0651
1800,49.613,84.32,36.7607,52.5705
1950,54.5995,75.9907,64.6153,52.924
2100,52.2841,80.005,56.4653,51.7793
2250,48.7866,54.1941,41.7771,35.6609
2400,50.7715,55.3882,47.3944,36.7829
2550,47.8337,54.7545,44.4081,34.8023
2700,50.0712,56.9362,48.2463,38.4809
2850,57.4143,71.0588,60.4498,32.7143
3000,49.1561,59.9023,55.9486,38.4615
3150,49.2521,63.1327,56.2753,37.4178
3300,51.0742,59.4154,52.5353,32.8337
3450,57.7525,60.0167,58.8482,35.2241
3600,56.9675,59.103,53.5737,34.1146
3750,60.3218,61.7483,56.0861,38.6994
3900,69.8337,69.804,57.5816,36.6925
4050,69.2089,68.3209,58.9261,34.9615
4200,72.925,75.9023,65.9553,36.9408
4350,70.5931,73.2507,58.1007,35.6595
4500,72.7887,74.3794,65.856,35.9636
4650,74.5414,76.7825,59.5015,36.9705
4800,72.8438,75.9305,58.1242,36.6564
4950,69.8392,71.2644,62.6678,39.3326
5100,69.5014,77.4072,56.7454,33.3973
5250,74.2286,74.2497,59.5329,36.1179
5400,72.7865,78.5855,64.8004,36.3673
5550,70.778,76.547,64.5896,39.2843
5700,67.4103,77.104,59.7277,39.7217
5850,70.9318,78.5058,63.4673,35.212
6000,70.1005,75.644,67.6596,36.8546
6150,70.3246,77.5761,62.5999,35.7524
6300,67.235,76.4164,68.0261,39.8501
6450,72.7997,79.2085,67.4468,38.602
6600,71.2538,75.4769,63.2619,38.7663
6750,69.7763,76.8449,61.1998,34.5537
6900,71.5337,77.0063,63.6531,35.7316
7050,72.5193,75.605,66.5508,36.8938
7200,72.4135,77.2942,68.1383,38.581
7350,77.2399,74.2719,68.2668,38.9751
7500,77.7185,79.5428,66.1132,39.4927
7650,77.0465,79.6783,67.7889,38.5026
7800,77.3035,80.4436,62.6922,39.5037
7950,77.0758,78.136,67.1609,37.2151
8100,75.3322,79.9354,67.7255,38.0071
8250,76.9406,79.7788,60.0315,36.6291
8400,79.0713,79.0642,66.7477,38.6711
8550,79.2988,77.7832,63.1208,38.9688
8700,79.001,78.4957,63.6363,38.1394
8850,78.6217,78.0337,67.1775,39.4132
9000,61.775,66.3816,51.7747,37.5505
9150,63.0665,61.4419,53.3794,36.6842
9300,63.7911,61.76,53.6615,36.5536
9450,61.9823,60.0808,53.8166,39.0226
9600,56.7511,55.9494,46.7043,38.6394
9750,61.8849,91.5942,73.1126,61.262
9900,61.9541,91.9243,71.5168,60.9864
10050,61.8487,89.1332,73.1233,59.8951
10200,59.1868,93.3089,73.5088,61.7204
10350,60.0594,91.1595,75.0522,59.9466
10500,62.1872,92.7546,71.9872,60.2301
10650,62.1199,90.2119,71.2774,60.993
10800,62.5952,92.2136,71.8885,61.5181
