Time,FC,PAS,PAM,PAD
-1,54,161,108,89
0,59.4,177.1,118.8,89
150,59.0199,174.698,121.612,89
300,57.9658,177.863,117.472,89
450,61.6327,171.64,117.873,88.804
600,58.5391,175.541,116.921,89.4646
750,57.1119,177.822,121.439,87.2623
900,55.703,137.867,99.4535,72.6672
1050,53.1266,143.343,96.4391,71.2998
1200,54.3029,174.046,121.649,86.9209
1350,53.718,175.292,123.062,90.0561
1500,51.7015,122.424,82.4778,58.8903
1650,45.5196,124.341,51.2839,60.1522
1800,49.3187,118.169,76.8975,62.474
1950,48.8025,119.844,75.9213,58.2233
2100,44.8455,77.468,49.0543,42.5617
2250,48.3863,91.4081,53.4939,45.634
2400,43.807,85.6858,57.8247,41.6472
2550,44.7315,89.3597,54.7315,45.3872
2700,47.7831,91.1055,58.4252,42.69
2850,43.7083,93.2415,57.1549,43.1116
3000,44.2359,92.1237,62.3706,46.0068
3150,46.5644,84.0558,54.9929,43.98
3300,57.2221,110.735,68.0777,44.625
3450,63.0259,104.915,74.9996,43.6045
3600,67.5842,109.287,74.9132,46.2001
3750,71.0176,116.287,73.7619,46.8552
3900,68.3195,115.845,75.1409,46.6358
4050,67.016,110.93,72.4664,46.0494
4200,63.2456,115.762,75.6003,45.2521
4350,58.5124,112.169,76.2988,46.9109
4500,60.9177,110.291,78.185,45.3408
4650,60.3102,116.193,75.6914,44.0964
4800,66.7445,121.988,77.191,45.143
4950,65.9472,117.944,76.191,46.9594
5100,63.2203,114.081,71.5605,44.1505
5250,66.6312,116.327,77.7319,45.8221
5400,64.7036,119.104,76.7542,46.9422
5550,67.2474,120.076,76.4738,45.8962
5700,65.1416,118.649,80.5688,43.3471
5850,66.0994,121.55,81.8102,47.5915
6000,65.6592,119.907,77.9703,46.4721
6150,65.4822,117.126,77.6467,47.7474
6300,68.397,115.702,79.726,42.8556
6450,69.3102,115.184,76.0942,48.4588
6600,72.6751,116.366,80.9537,43.1947
6750,71.5988,116.949,81.8255,46.1722
6900,59.5578,97.5744,66.5933,42.2252
7050,57.0295,88.0434,62.84,46.9601
7200,56.9045,90.7233,65.6815,48.6743
7350,58.321,87.3558,63.2148,46.6552
7500,55.0666,129.796,93.9457,75.8274
7650,56.4079,133.195,91.6546,74.6347
7800,55.7303,130.731,92.9345,74.0622
7950,56.8974,133.545,92.5575,74.2127
8100,54.7231,129.277,91.0839,74.4999
8250,55.8493,132.944,92.2893,72.6817
8400,56.4811,130.431,90.3298,75.5564
