Time,FC,PAS,PAM,PAD
-1,66,146,118,92
0,72.6,160.6,129.8,92
150,73.7162,162.112,132.132,92
300,73.2055,159.467,131.033,92
450,69.8451,162.617,130.86,93.655
600,70.7442,161.006,127.445,91.294
750,73.5562,163.214,129.376,91.6684
900,67.7318,129.132,100.968,72.4211
1050,63.1636,164.667,104.366,71.1746
1200,59.9653,112.413,100.427,72.8361
1350,56.3418,105.158,67.4723,71.0566
1500,61.2819,105.593,95.4361,71.7156
1650,60.3029,104.597,93.1853,71.7676
1800,59.7355,102.594,98.1497,71.4886
1950,55.9519,70.5942,66.1434,50.128
2100,54.2003,75.566,67.3286,46.6549
2250,66.8054,91.5832,89.1504,48.3045
2400,56.9785,76.5948,81.5244,51.695
2550,59.6231,76.3016,79.5187,52.3351
2700,56.492,81.456,81.8487,51.8101
2850,57.3609,75.867,81.7307,52.8749
3000,66.8967,94.5664,88.2826,53.2462
3150,67.8707,92.9952,88.9401,51.4745
3300,70.0788,95.6109,94.1441,49.2761
3450,68.9867,106.288,92.6505,46.4545
3600,76.3207,105.825,97.9309,46.512
3750,76.3752,105.234,97.0368,49.0615
3900,74.6833,103.784,101.067,47.5814
4050,67.7558,105.329,99.3222,46.2533
4200,70.8804,107.759,99.0953,46.8331
4350,71.3074,109.703,96.9577,46.0319
4500,70.4127,112.072,99.2257,47.2168
4650,73.2084,102.196,97.795,48.4041
4800,70.4221,110.452,99.439,50.4722
4950,73.5881,108.412,101.554,50.7512
5100,73.0572,111.044,100.889,48.4853
5250,76.5073,113.416,97.4869,48.9444
5400,78.2424,107.051,101.358,47.613
5550,74.3758,113.366,100.534,49.5915
5700,75.4873,112.73,101.078,49.6873
5850,77.3511,107.838,103.856,47.9993
6000,74.6234,106.083,100.036,47.8695
6150,76.939,109.067,98.7847,50.4272
6300,76.9543,109.149,101.89,46.56
6450,74.4794,108.955,102.456,47.8458
6600,79.6858,110.651,99.7646,46.4352
6750,65.496,90.9115,79.3109,48.8248
6900,69.0899,86.9699,75.6926,49.3235
7050,68.4972,82.2482,77.9403,48.5979
7200,68.5804,124.379,99.6896,70.5318
7350,65.2622,124.876,101.58,70.6788
7500,65.9134,126.207,100.057,69.1762
7650,68.3942,121.678,98.9572,67.1507
7800,67.7688,123.343,100.95,69.3912
7950,65.3123,125.721,99.7648,70.2341
8100,68.1529,124.485,101.037,68.4523
