Time,FC,PAS,PAM,PAD
-1,64,142,117,94
0,70.4,156.2,128.7,94
150,69.8507,156.126,129.357,94
300,70.1681,158.882,131.072,94
450,70.9922,152.023,130.535,93.916
600,73.2039,156.67,126.697,95.1813
750,69.5735,157.287,127.06,93.5756
900,67.9782,125.096,107.329,74.748
1050,67.3989,125.234,99.5289,77.9299
1200,61.7894,159.158,132.338,94.8922
1350,61.7091,156.616,129.374,94.8275
1500,62.4065,157.974,129.603,94.5882
1650,62.7111,153.831,129.39,98.4228
1800,54.6009,112.887,51.1873,66.2507
1950,53.3796,103.422,54.4264,63.4093
2100,60.8399,105.247,85.2806,64.2713
2250,59.3716,104.952,92.4657,61.1016
2400,53.559,104.565,88.3612,63.2132
2550,55.476,79.713,71.2353,49.0466
2700,55.3291,84.2865,70.4642,43.095
2850,53.5894,87.4465,67.6062,44.1746
3000,50.675,82.9175,75.5518,42.0424
3150,51.9739,83.4699,74.719,47.5478
3300,49.8912,87.2545,70.7563,47.853
3450,52.6591,84.5708,77.2302,49.4706
3600,54.5771,85.1835,70.9115,41.0347
3750,59.5045,82.0654,75.1357,43.8643
3900,58.8359,82.6832,74.3036,46.3562
4050,55.1607,83.3254,73.3559,38.5456
4200,72.1232,91.3059,82.9236,41.9228
4350,70.8392,88.2901,81.7016,39.829
4500,75.796,90.2192,88.6613,40.0106
4650,77.4082,93.7514,85.3092,38.5515
4800,81.1682,95.9094,88.8949,37.9575
4950,78.905,98.177,87.3864,42.7741
5100,75.2895,100.466,86.5013,44.5893
5250,74.1847,97.5041,86.0197,39.9969
5400,75.0475,98.5011,87.4386,43.406
5550,76.4667,95.4248,87.7558,44.4381
5700,75.3849,90.8697,88.3095,45.1436
5850,77.6995,93.2095,89.5484,40.3085
6000,76.181,95.2567,90.539,43.2009
6150,75.9277,96.8319,87.1441,42.1367
6300,76.9365,96.7083,86.9521,39.906
6450,79.1313,93.3226,90.642,36.1675
6600,75.414,93.4786,84.2063,40.5026
6750,77.0833,95.7596,84.5821,37.9459
6900,76.1153,95.9845,84.8734,41.918
7050,72.6786,89.885,85.2501,36.9716
7200,75.0746,98.3197,91.8518,39.5684
7350,75.3922,94.9983,93.7284,42.8265
7500,74.7942,95.8811,89.5884,39.2743
7650,73.6708,99.4652,90.8153,39.3256
7800,78.4435,100.054,89.334,41.6525
7950,79.9022,91.8433,95.8877,39.8445
8100,80.0114,101.062,86.6413,43.0857
8250,82.956,96.5605,92.1352,43.8487
8400,80.3642,98.9091,91.9996,40.4167
8550,82.0581,97.1145,92.6412,44.8194
8700,79.5052,96.9958,93.9221,41.8462
8850,83.0443,93.9719,94.6232,43.1342
9000,79.2663,98.533,93.4977,43.5419
9150,66.5225,75.8909,72.1108,42.9429
9300,63.4267,72.6627,71.2054,42.3949
9450,63.2838,69.7753,70.7618,41.9621
9600,64.4089,73.7244,72.1131,42.0436
9750,61.9213,111.187,104.323,72.5231
9900,61.9327,111.802,101.938,71.9289
10050,64.2762,109.755,102.655,74.8455
10200,62.0088,109.258,101.449,71.2786
10350,63.6103,110.167,101.785,75.0867
10500,61.0594,108.234,100.513,72.1301
10650,61.653,111.788,101.651,74.0164
