Time,FC,PAS,PAM,PAD
-1,49,142,109,98
0,53.9,156.2,119.9,98
150,54.7192,156.813,118.469,98
300,55.2446,153.57,117.423,98
450,53.2343,160.032,119.469,99.41
600,56.0429,153.822,121.39,98.3996
750,55.0762,154.672,118.323,97.8398
900,47.929,122.889,98.0753,75.9537
1050,47.8344,159.343,121.268,82.6662
1200,47.6508,155.658,122.198,95.5398
1350,50.0237,156.556,124.423,98.9846
1500,38.6033,108.671,50.1707,70.3565
1650,37.2132,106.965,52.6236,68.1026
1800,40.4436,108.961,80.6149,65.8818
1950,40.7648,104.074,77.8855,66.3679
2100,38.4586,76.2944,57.3593,47.443
2250,42.7146,83.6711,59.034,48.6506
2400,40.6012,79.6903,61.9958,52.7527
2550,39.4827,75.7245,61.6171,49.2627
2700,39.1931,82.7668,64.2029,48.0064
2850,39.6316,74.6486,65.0521,49.1456
3000,41.5539,78.2967,66.7553,50.3839
3150,51.7701,97.4366,73.5191,46.7829
3300,53.8013,99.5029,76.3901,47.8897
3450,61.187,112.001,77.9023,49.7691
3600,59.7593,108.664,75.9315,48.0949
3750,58.8485,103.87,74.6339,51.2468
3900,60.662,113.89,82.3379,51.6461
4050,58.6867,109.131,76.6302,48.0585
4200,56.0157,113.773,78.3153,49.9884
4350,53.1392,109.789,81.799,49.274
4500,59.4994,114.36,73.2635,47.8021
4650,61.2534,108.385,81.0622,49.0075
4800,57.1872,113.397,77.4082,50.9631
4950,60.6515,114.509,73.3658,49.9461
5100,60.3641,110.421,80.957,48.1265
5250,59.7683,111.856,82.5486,53.0466
5400,61.8462,113.964,82.2912,46.9889
5550,58.3,117.167,81.3783,54.0067
5700,62.2217,115.797,82.7296,45.8348
5850,63.6206,117.777,81.7844,50.6606
6000,62.2045,117.769,83.2317,49.5197
6150,62.8632,112.06,84.4667,50.7315
6300,65.7998,116.044,83.8724,52.061
6450,66.3144,116.994,85.2507,49.5942
6600,67.098,118.669,79.4311,52.5649
6750,67.041,111.476,83.2524,51.2681
6900,68.5744,115.082,83.4125,52.2721
7050,69.4485,113.681,80.9479,54.2349
7200,56.5417,93.4124,67.404,53.5963
7350,58.3975,92.1418,67.1316,54.0774
7500,53.0981,126.694,92.6761,83.2447
7650,55.6147,124.282,93.3829,82.3291
7800,54.1646,126.737,95.4458,81.8392
7950,52.9215,123.953,96.0952,83.1384
8100,52.461,125.149,94.9803,81.7669
8250,55.7286,124.191,95.9062,81.6818
8400,52.9003,124.9,95.8641,80.7646
8550,52.3952,124.524,95.4333,83.0137
8700,53.0517,126.143,93.0418,81.865
