Time,FC,PAS,PAM,PAD
-1,71,175,106,79
0,78.1,192.5,116.6,79
150,79.122,192.154,118.845,79
300,79.0138,191.793,114.247,79
450,74.8758,197.308,112.513,78.929
600,77.875,190.302,111.799,79.3038
750,77.6274,189.643,119.155,79.6783
900,74.4841,154.135,93.5136,65.8945
1050,67.0037,187.754,122.641,62.8503
1200,69.5607,191.598,116.253,80.8052
1350,68.5006,191.479,117.92,75.7214
1500,67.6834,195.923,117.367,77.1656
1650,56.518,133.404,52.2138,54.0772
1800,64.5049,132.203,77.0351,55.3883
1950,60.7575,132.876,79.0548,56.5448
2100,61.8767,134.349,77.5512,55.5495
2250,54.7361,97.1255,49.2625,41.8661
2400,57.9882,93.8985,61.109,38.8221
2550,58.8354,89.7874,54.8274,37.4218
2700,56.855,100.268,65.6153,37.4686
2850,56.6955,92.4932,65.8807,38.9098
3000,57.8607,92.264,58.6411,39.7317
3150,58.7985,89.2061,63.7962,42.8273
3300,74.685,108.891,70.938,36.7755
3450,76.9101,115.63,78.1276,36.9581
3600,81.3053,123.575,78.6161,40.1551
3750,85.3194,131.21,84.2404,36.037
3900,86.4408,128.044,82.6004,37.696
4050,82.183,132.81,90.5198,41.7977
4200,75.3764,128.25,79.1021,39.6324
4350,76.9836,134.26,82.6081,38.0231
4500,76.595,126.285,75.7893,37.7322
4650,80.1502,124.998,75.2865,36.2853
4800,83.6186,126.252,79.9641,36.3309
4950,81.2627,131.887,79.9059,33.0498
5100,79.6771,137.064,75.8721,35.4383
5250,82.1335,130.885,78.8162,35.5516
5400,83.3555,136.576,80.1682,39.797
5550,82.2311,140.874,81.996,35.9377
5700,82.4496,135.813,80.8808,34.3936
5850,82.7135,135.049,82.1457,34.2073
6000,85.0882,134.326,82.393,34.2724
6150,84.8272,135.374,82.5123,36.9702
6300,83.9198,133.932,79.9094,34.3483
6450,87.1786,139.212,81.3486,33.6918
6600,92.9817,140.493,82.2665,35.4279
6750,92.2852,139.281,80.7178,34.2945
6900,93.6627,141.533,86.037,34.6625
7050,91.1454,137.34,81.8655,36.14
7200,92.1061,140.226,82.8316,35.9557
7350,91.5498,141.428,79.8141,36.8123
7500,92.9503,137.174,80.5524,36.45
7650,72.6433,113.942,65.9267,35.0123
7800,74.7174,109.443,58.6962,36.6088
7950,72.2307,105.524,61.9306,37.2491
8100,73.8493,104.997,61.6276,34.8713
8250,74.2436,105.534,62.501,37.1921
8400,71.7864,151.54,90.046,60.8634
8550,71.3305,152.46,90.4345,61.2051
8700,71.5548,152.964,89.0274,59.5491
8850,71.3151,153.044,89.6538,58.2892
9000,71.3076,154.185,90.1232,59.0651
9150,72.7579,152.911,87.1577,58.9267
9300,71.6281,154.634,88.5893,58.1108
9450,73.0456,151.919,90.6877,58.4564
9600,71.0061,153.329,86.9568,59.231
