Time,FC,PAS,PAM,PAD
-1,58,178,124,81
0,63.8,195.8,136.4,81
150,64.1492,194.593,137.743,81
300,64.4345,196.766,134.995,81
450,63.6807,191.562,134.008,81.2641
600,64.8168,191.042,134.14,81.1655
750,64.2008,195.7,138.708,79.6137
900,62.6299,196.284,134.725,79.7909
1050,54.6571,160.915,110.526,62.5571
1200,57.2949,150.998,136.296,81.2559
1350,59.3096,200.389,137.461,83.7259
1500,54.5019,199.833,141.096,82.8936
1650,47.48,134.678,58.5006,56.255
1800,47.8626,140.352,58.9147,56.3309
1950,51.323,137.42,93.2126,55.8383
2100,51.1179,130.684,91.847,54.5294
2250,47.8109,133.11,89.8007,53.0898
2400,48.3435,103.788,73.5149,40.1895
2550,47.5517,106.738,73.5891,39.3132
2700,47.1104,111.14,74.2978,39.1954
2850,54.4687,126.23,89.5619,38.3939
3000,48.3721,95.6622,63.7903,37.1753
3150,49.0312,93.1908,70.4488,39.5818
3300,47.5527,93.0871,67.3284,42.4763
3450,46.6465,99.251,71.195,42.9391
3600,53.2651,92.5884,70.1016,39.2917
3750,56.3215,98.1168,66.5789,41.4345
3900,65.5562,119.212,86.95,38.6258
4050,63.4286,118.821,81.5575,43.276
4200,68.3871,128.154,86.0516,41.2074
4350,64.7597,129.082,91.0236,42.7821
4500,68.8252,134.48,95.3367,41.6347
4650,69.9102,133.477,92.9722,42.059
4800,64.7947,130.904,91.5199,42.7089
4950,61.0352,134.809,92.1856,36.3847
5100,65.0725,131.694,95.4431,40.7379
5250,66.4108,130.111,93.1357,39.5643
5400,68.0084,131.265,94.3822,41.6772
5550,65.7033,130.864,89.9348,43.7473
5700,66.7779,134.004,92.0265,41.1108
5850,64.2799,130.51,91.7906,41.9598
6000,64.0954,131.337,88.9613,40.797
6150,65.239,136.032,91.6606,41.496
6300,64.2905,133.957,90.1239,41.8295
6450,65.3191,136.366,91.1752,41.178
6600,64.144,134.861,93.6363,40.4659
6750,65.866,136.111,96.4365,39.7355
6900,63.1206,133.698,92.6759,41.4582
7050,62.3069,141.586,95.5506,41.8498
7200,63.1565,137.945,92.0514,43.2092
7350,64.2526,134.342,91.0069,40.6496
7500,67.4145,139.6,91.5147,40.3697
7650,74.3663,138.596,90.8799,43.0906
7800,73.1569,133.029,91.2685,41.8018
7950,71.8472,136.53,89.1339,41.6763
8100,71.0818,138.578,89.7432,41.1535
8250,72.0993,136.525,89.0519,42.94
8400,69.9008,139.48,87.8972,42.5618
8550,71.2545,136.613,87.9367,40.945
8700,56.7279,106.574,70.1962,42.9873
8850,56.997,100.762,66.18,41.2537
9000,57.2219,105.064,67.8108,41.088
9150,51.5406,89.8472,59.5252,41.4765
9300,57.1664,152.71,99.3609,65.6955
9450,55.8429,149.859,101.595,66.5045
9600,54.8627,150.241,102.596,68.5401
9750,54.9634,153.623,99.7262,67.2729
9900,54.6109,149.966,100.636,67.2528
10050,55.1751,153.259,102.619,67.9692
10200,57.2733,152.741,103.266,66.3784
10350,57.2501,157.048,105.4,67.2544
