Time,FC,PAS,PAM,PAD
-1,73,143,104,87
0,80.3,157.3,114.4,87
150,79.3283,154.875,113.392,87
300,82.2578,157.886,116.378,87
450,80.2077,152.244,113.085,88.4703
600,81.9223,154.269,117.322,85.9788
750,80.968,158.535,115.901,87.0023
900,79.5619,125.622,92.0723,69.9137
1050,70.2608,126.797,82.1479,70.1657
1200,73.1648,157.589,117.619,86.8184
1350,73.3874,148.839,110.41,86.023
1500,62.1853,115.61,44.3947,63.2231
1650,65.9879,113.524,76.6105,57.9075
1800,66.3238,105.404,72.5786,60.9672
1950,66.0294,110.996,69.3722,63.0953
2100,59.4889,72.7765,55.1033,44.5431
2250,58.2788,76.9992,57.5897,41.1958
2400,61.6101,84.4751,66.7952,42.0112
2550,59.9069,88.666,65.0979,40.7882
2700,57.442,92.6114,64.8883,42.4003
2850,60.3121,81.2647,62.2929,42.1618
3000,69.7922,95.9892,73.1693,40.4739
3150,72.6176,100.589,75.0187,44.3539
3300,81.8329,107.014,84.963,44.5677
3450,83.5968,96.5483,84.791,45.4767
3600,88.2303,101.462,77.4122,43.6074
3750,88.2114,101.644,84.8262,39.3742
3900,84.1387,102.359,87.8085,39.1273
4050,80.9123,92.1374,84.6661,39.7487
4200,79.5051,96.8726,81.5149,41.9166
4350,81.9336,92.9504,79.0531,39.3045
4500,83.3085,102.274,80.978,45.0751
4650,84.8315,98.8298,82.19,40.5644
4800,86.3825,98.5021,86.945,46.259
4950,88.1635,99.0889,84.9525,41.5775
5100,86.4445,96.5142,84.308,43.9792
5250,88.9242,101.921,82.1252,41.1327
5400,89.2915,101.845,89.0831,41.5459
5550,89.049,101.598,85.2402,43.1933
5700,89.3965,94.2488,83.5607,45.044
5850,89.9526,98.5398,85.9947,42.8918
6000,88.5091,103.226,85.6806,39.8938
6150,88.5076,95.9474,87.7911,43.6642
6300,95.1237,98.401,84.2885,42.2137
6450,98.6877,103.786,85.9253,43.3287
6600,97.2897,104.273,84.6099,42.1381
6750,96.9105,103.555,84.5536,44.4151
6900,79.1745,81.7261,67.4883,41.2276
7050,79.1525,81.8954,67.1304,43.0998
7200,80.8285,78.84,66.1395,42.7562
7350,77.1413,112.064,94.5983,66.8127
7500,77.203,117.302,93.5148,67.9128
7650,77.191,114.239,92.0732,69.4224
7800,76.6541,116.864,93.8036,68.7209
7950,77.6417,114.459,90.9357,68.4588
8100,78.5429,116.626,94.5964,68.275
8250,78.0871,117.52,91.401,67.5529
8400,77.7303,117.941,89.7552,68.079
