Time,FC,PAS,PAM,PAD
-1,76,159,115,103
0,83.6,174.9,126.5,103
150,83.11,177.936,128.006,103
300,84.5945,176.013,125.133,103
450,83.4641,176.934,127.884,103.502
600,84.5536,175.323,124.217,103.371
750,81.8495,170.118,123.855,103.622
900,80.5372,140.068,97.2114,80.7404
1050,74.9405,176.726,99.3487,105.356
1200,74.9789,168.766,128.186,100.545
1350,72.7206,178.119,125.852,104.497
1500,72.5175,181.388,123.618,102.551
1650,63.59,120.013,49.157,71.424
1800,67.7494,111.698,81.7192,70.8789
1950,65.2819,112.519,85.0458,70.4973
2100,68.5172,119.055,88.6149,70.4242
2250,56.2652,78.7575,54.8586,52.3927
2400,58.7251,88.3712,61.613,50.4264
2550,74.253,100.76,77.1859,54.0995
2700,64.6594,93.4401,62.9395,51.1307
2850,60.9967,86.6642,60.0823,52.377
3000,60.3076,95.9147,60.2512,51.1615
3150,62.9225,97.7764,62.7325,47.2257
3300,68.3643,95.7732,60.1604,48.8719
3450,82.702,105.497,81.0518,49.6148
3600,83.3715,95.2397,76.6483,49.356
3750,88.4342,104.708,84.3582,51.3175
3900,91.3265,99.1145,84.9779,50.1386
4050,93.3117,100.021,84.5787,51.1023
4200,90.3377,105.578,89.1889,50.872
4350,85.1,92.1632,87.6111,50.0139
4500,81.3525,103.534,87.549,50.0697
4650,85.9259,103.224,83.2551,49.8671
4800,86.1521,102.381,88.8352,50.6897
4950,92.0073,100.99,86.2329,54.2656
5100,87.2468,99.5417,83.1958,54.6996
5250,87.8412,102.915,86.0179,48.7447
5400,92.5012,95.6104,85.546,51.0947
5550,89.2406,100.92,89.3875,50.4173
5700,87.6446,93.4683,86.3873,51.953
5850,87.2073,109.343,86.43,49.749
6000,88.0844,102.755,87.4328,50.8856
6150,89.0378,109.216,88.9064,52.0908
6300,86.4658,99.6219,87.2772,50.7831
6450,86.9313,103.776,87.6755,48.2212
6600,89.2687,104.673,93.769,50.7884
6750,91.8831,102.835,85.9436,54.0064
6900,90.7641,112.611,86.7743,52.0264
7050,96.3792,108.941,88.5866,50.0305
7200,97.2594,108.868,92.5557,53.8171
7350,94.4798,104.746,87.2958,52.5924
7500,96.3902,102.037,91.3774,50.1705
7650,96.3142,104.842,87.8883,49.2044
7800,76.2564,81.0728,73.1468,53.2166
7950,82.5184,82.5898,71.8684,51.6158
8100,78.3143,84.1479,73.5077,52.9231
8250,72.6054,122.109,100.435,83.2178
8400,74.4306,118.871,96.4041,78.5555
8550,73.9762,124.755,99.6223,80.312
8700,76.652,126.578,99.7444,79.14
8850,76.4395,125.414,99.5014,80.0042
9000,75.9775,126.995,100.14,81.3215
9150,75.0449,126.185,97.5998,78.8438
9300,76.0002,127.763,97.9904,81.3119
9450,77.9164,124.801,101.287,81.8547
