Time,FC,PAS,PAM,PAD
-1,68,122,96,84
0,74.8,134.2,105.6,84
150,74.5281,132.792,104.076,84
300,73.6354,131.924,103.448,84
450,76.8072,137.678,106.27,83.9095
600,73.6316,137.248,104.709,83.5768
750,76.7642,134.511,101.184,83.4134
900,70.257,105.271,85.3662,62.2987
1050,67.6784,137.627,86.5082,66.303
1200,58.271,90.4688,75.7693,63.9413
1350,58.2126,89.3521,54.3464,64.5738
1500,58.1758,86.5474,76.2154,68.0426
1650,60.1399,87.8746,72.7763,60.9401
1800,61.0989,85.2609,71.9836,65.345
1950,57.1198,60.2847,49.0471,44.3765
2100,57.5943,60.5398,61.8833,44.4193
2250,53.5397,64.1048,58.1628,41.607
2400,52.075,54.0778,57.8427,46.3662
2550,54.9392,60.7214,56.2435,44.6518
2700,65.7595,78.7061,68.772,46.2209
2850,63.9396,78.3066,68.4771,44.1412
3000,63.2659,78.5509,70.8263,38.1938
3150,71.6055,75.8448,76.8837,49.5474
3300,71.586,78.579,80.6099,47.6822
3450,70.0786,70.8066,78.1754,42.8294
3600,75.9822,72.7849,71.7135,45.7975
3750,75.955,79.5485,80.2658,46.8529
3900,72.9933,77.2999,78.6735,45.3886
4050,74.7967,77.8653,77.8793,43.8746
4200,73.9323,81.1656,81.1446,44.0156
4350,76.598,71.5748,78.219,44.1554
4500,74.9154,77.3446,78.428,48.0745
4650,75.1917,81.744,80.1325,47.3783
4800,79.8591,79.276,81.2568,47.7656
4950,84.3325,78.9792,81.8818,42.2331
5100,82.5328,72.3511,79.5217,41.2325
5250,82.4679,78.9691,79.2102,45.0039
5400,80.5303,78.8101,77.3162,45.9612
5550,82.3372,82.2031,78.6542,43.0642
5700,82.8221,82.8475,77.453,41.4429
5850,78.4008,77.6786,77.4229,44.7931
6000,78.7694,73.1484,80.3773,42.6472
6150,65.1052,65.4564,59.9053,44.132
6300,67.5119,63.2015,57.3969,41.4713
6450,70.0936,68.0398,57.7359,39.1682
6600,63.4066,59.7533,55.6031,41.8727
6750,67.8571,102.345,78.6497,60.3313
6900,69.7104,99.4599,79.495,63.0733
7050,71.0023,103.28,81.2647,59.0573
7200,67.2698,103.002,79.9038,62.9209
7350,70.5993,102.843,77.4553,61.4686
7500,70.9161,103.318,78.624,59.5371
7650,67.8508,100.671,79.811,61.8203
