Time,FC,PAS,PAM,PAD
-1,81,123,92,80
0,89.1,135.3,101.2,80
150,90.3476,134.749,99.7608,80
300,90.5806,135.191,101.252,80
450,87.3861,137.891,98.978,78.5454
600,90.489,131.998,99.5252,80.4816
750,88.1285,139.046,102.387,79.6092
900,86.4596,133.599,101.089,82.267
1050,84.9204,111.241,80.7071,63.7182
1200,78.4405,117.091,76.5099,65.4645
1350,81.0845,132.499,102.195,83.5436
1500,78.0922,137.457,100.71,75.5967
1650,79.1164,135.016,104.912,79.5315
1800,64.5902,88.0832,40.9755,55.829
1950,67.8145,100.9,41.145,56.2043
2100,68.7171,90.1473,67.9518,54.1576
2250,70.6518,94.6571,64.9236,55.3529
2400,63.3137,71.3959,45.0326,38.5147
2550,63.3215,73.7516,55.1202,35.1038
2700,63.4299,73.1571,54.1164,39.373
2850,61.1837,62.7721,52.0284,37.8117
3000,65.0348,71.2484,47.6711,42.2763
3150,65.4359,63.9066,57.9998,38.2037
3300,74.3071,66.1587,56.9117,36.8604
3450,75.4854,63.8176,55.5263,36.5675
3600,69.0549,59.7963,59.4135,39.4641
3750,72.8235,69.3389,53.1041,40.9519
3900,74.2055,62.4318,53.1104,39.48
4050,71.054,66.0071,55.2369,41.7851
4200,73.1756,67.3302,53.3226,35.5886
4350,69.3491,61.652,56.8242,36.8481
4500,85.576,79.8765,66.2469,39.051
4650,86.1448,79.5139,67.6768,38.0359
4800,90.2693,80.3649,65.7084,42.9296
4950,97.4291,88.1927,73.0036,35.0483
5100,103.538,92.7933,70.9831,40.8151
5250,102.204,95.1977,77.3433,41.8575
5400,99.8517,94.2276,75.797,40.1101
5550,92.2737,93.0371,70.8359,38.9589
5700,93.4068,93.3285,74.6411,43.7604
5850,93.1302,91.0111,77.6955,39.4099
6000,96.2825,89.8065,76.8514,41.8408
6150,96.1587,90.7331,74.0356,38.5988
6300,91.4777,88.0464,79.3774,41.3571
6450,94.5909,94.4157,72.9783,42.7301
6600,94.9814,90.3682,73.1878,41.4854
6750,94.9783,90.1842,74.9533,41.7093
6900,93.5541,89.9172,75.7792,42.0014
7050,93.9787,90.3509,76.0156,42.1547
7200,95.4015,94.5146,71.7821,38.8929
7350,92.7071,94.4577,75.9509,36.9638
7500,93.7564,96.9003,76.7463,40.9832
7650,97.9423,91.9856,76.4668,41.7685
7800,102.465,93.1079,79.9614,38.05
7950,107.858,90.8216,75.608,37.8372
8100,107.759,91.0316,76.7243,40.291
8250,104.983,88.3255,79.2124,38.3857
8400,108.527,91.6274,80.3184,37.9387
8550,108.682,91.9843,81.7872,42.279
8700,109.355,92.8663,78.852,42.7918
8850,106.617,89.0955,79.0764,38.2294
9000,110.208,92.1513,80.2816,42.6339
9150,108.404,90.6185,75.7511,40.8102
9300,108.505,93.0187,79.1775,39.6523
9450,107.511,93.0612,77.8503,43.4889
9600,108.163,89.6229,82.0741,40.303
9750,106.784,89.1711,77.9085,38.3453
9900,111.19,90.3735,79.9771,42.9148
10050,106.954,90.7895,80.0469,39.658
10200,88.1065,76.1358,64.0322,41.0426
10350,86.9949,76.8019,62.9225,43.3471
10500,80.9314,73.2472,60.312,40.9201
10650,85.7806,74.4929,58.4599,38.8038
10800,75.6018,62.3884,53.8414,41.2402
10950,80.9327,104.757,83.8006,64.8313
11100,81.7727,103.296,85.2804,63.47
11250,80.5512,104.765,84.2361,63.7716
11400,81.797,103.118,85.1322,65.4742
11550,82.4954,103.691,85.6032,63.4478
11700,81.1269,106.058,85.0342,62.7572
11850,80.4668,106.342,85.3853,62.3637
