Time,FC,PAS,PAM,PAD
-1,64,140,102,81
0,70.4,154,112.2,81
150,70.4857,153.668,112.302,81
300,72.0775,154.698,110.409,81
450,71.3951,158.789,109.018,79.9155
600,72.7766,153.676,113.957,82.1846
750,70.8158,151.294,112.599,79.6254
900,67.8404,156.338,108.775,80.3933
1050,61.5128,116.144,89.2365,63.8914
1200,62.478,121.396,90.5586,62.1414
1350,60.5342,152.361,112.015,83.2608
1500,62.8212,148.818,113.925,78.1656
1650,61.3494,150.89,111.975,81.0589
1800,64.1848,150.865,113.996,81.0138
1950,61.7905,152.289,108.999,77.3855
2100,51.5985,110.277,46.0979,58.3111
2250,57.5859,104.792,74.8352,54.436
2400,58.8265,101.577,69.5801,59.3504
2550,59.4673,106.112,70.7274,59.2827
2700,46.5506,76.2572,53.995,37.0707
2850,50.2906,81.8881,57.9954,37.1123
3000,53.3369,83.802,54.3985,39.7598
3150,50.5743,81.2269,57.4077,39.5974
3300,53.4439,74.3658,56.434,36.5842
3450,57.6948,80.8007,58.4795,37.3731
3600,58.6189,80.6292,56.865,38.2168
3750,60.2867,81.1115,58.6815,38.2025
3900,61.3586,82.3744,60.9795,40.0209
4050,58.3299,81.0011,60.8625,38.8253
4200,59.9377,85.8204,56.4035,36.8117
4350,56.8272,81.5683,58.7181,42.2737
4500,56.7912,79.2545,57.1784,39.5089
4650,61.3896,81.5524,60.2968,38.1453
4800,61.0629,77.6624,57.3651,37.9974
4950,62.2634,80.0571,57.812,39.408
5100,63.9328,82.4269,56.6556,36.5835
5250,65.2444,81.1304,59.0897,39.7523
5400,64.6192,77.2495,62.884,43.494
5550,65.1688,84.5093,58.7963,39.262
5700,68.8818,79.9398,59.4763,39.9939
5850,82.4187,96.7019,74.934,41.2928
6000,78.7138,97.6722,73.6629,37.6438
6150,83.9208,106.737,83.6184,39.7393
6300,86.3956,105.266,82.6533,39.4776
6450,86.2929,104.291,82.7093,38.361
6600,88.004,105.232,83.2629,39.7699
6750,83.7449,104.687,85.198,40.0734
6900,80.8714,105.266,82.7026,40.0167
7050,76.5496,108.178,86.0629,39.2517
7200,79.4207,106.131,82.8383,41.504
7350,79.0381,105.113,85.0569,41.769
7500,76.2841,107.61,85.9281,38.203
7650,77.8633,106.437,82.365,39.2504
7800,80.8035,105.666,87.4831,39.5878
7950,79.2031,104.482,89.5658,36.641
8100,80.8868,109.531,87.8432,40.8051
8250,80.8389,108.163,85.8913,38.9646
8400,79.8765,109.706,83.9261,40.1669
8550,76.818,104.435,84.2267,36.4663
8700,79.1319,111.304,80.2514,37.847
8850,82.2935,110.002,84.189,39.8477
9000,76.9978,112.332,82.8193,36.8175
9150,80.5953,106.836,83.1633,38.8059
9300,85.2678,106.691,84.0644,41.0642
9450,88.7767,106.615,82.8572,40.8657
9600,87.244,104.682,79.6154,38.3361
9750,88.1192,112.167,83.4107,41.7222
9900,88.2228,106.774,81.5879,43.516
10050,89.45,106.459,85.6984,38.4381
10200,85.9248,107.422,83.6471,41.3786
10350,90.1698,107.52,82.8334,39.0717
10500,85.778,109.87,81.7143,41.5188
10650,91.558,106.392,78.3371,42.6463
10800,89.0398,106.582,78.8039,43.818
10950,91.4967,110.912,76.6534,39.7868
11100,88.6637,112.185,76.6334,39.4726
11250,92.9737,110.192,80.1765,39.2847
11400,93.5409,106.479,76.9263,38.807
11550,89.135,110.767,79.3906,41.4883
11700,90.3704,111.769,76.6328,40.888
11850,91.0264,111.577,80.1303,41.5786
12000,89.602,108.368,77.2,40.1195
12150,93.5361,106.253,81.3175,41.9407
12300,91.0011,109.586,80.6325,38.5196
12450,90.6217,109.831,80.1566,37.9755
12600,75.57,84.5594,62.0492,42.0253
12750,69.9108,82.6872,58.3506,39.1927
12900,68.3527,84.6475,59.6105,43.0412
13050,71.8514,84.6667,59.5797,42.0335
13200,69.2875,117.832,88.1766,66.7227
13350,66.6274,122.061,88.0987,66.8924
13500,65.8004,122.024,85.1917,66.3056
13650,66.7798,117.81,85.5154,66.6191
13800,66.0736,119.06,86.0776,65.9539
13950,67.2072,119.401,86.8923,66.1852
14100,65.7757,118.816,87.349,67.1192
14250,66.2495,122.207,86.4879,64.1579
14400,65.6954,119.001,84.8061,64.9608
