Time,FC,PAS,PAM,PAD
-1,64,184,120,92
0,70.4,202.4,132,92
150,70.5723,206.975,130.218,92
300,72.0849,204.014,134.359,92
450,73.2406,204.161,130.247,93.403
600,70.9584,200.227,129.552,90.0088
750,66.3408,167.967,108.286,72.2918
900,63.7426,206.972,107.618,90.5446
1050,62.2048,192.68,137.533,92.8043
1200,59.8029,142.182,89.239,61.8426
1350,54.3889,141.438,60.6544,66.0584
1500,56.8778,138.96,83.9886,62.4849
1650,58.6973,141.813,85.6089,65.3144
1800,55.6435,137.648,83.9587,64.5291
1950,56.9393,103.186,71.7692,41.5741
2100,52.2365,108.452,71.6296,46.464
2250,61.9948,126.688,79.0082,44.267
2400,55.3588,108.753,64.9965,45.9416
2550,54.3399,109.145,67.2824,45.7157
2700,64.8425,125.008,82.4019,40.9255
2850,64.4339,123.931,80.6908,45.5981
3000,66.9774,132.434,86.1668,43.547
3150,68.85,125.187,87.2353,45.0575
3300,73.5815,131.859,86.4226,46.7188
3450,75.4254,131.507,86.6483,42.4487
3600,72.3527,137.175,86.5061,47.2347
3750,68.9285,127.268,89.3237,44.895
3900,68.6299,131.345,90.8606,42.9347
4050,70.2746,128.445,84.9058,52.5044
4200,68.7534,128.26,86.9413,48.9658
4350,70.234,131.321,88.8773,49.8915
4500,70.9967,134.573,86.7533,43.2477
4650,73.2371,137.432,84.7549,47.7072
4800,73.8083,133.186,89.0277,44.1453
4950,77.1832,132.279,86.9943,47.3797
5100,76.259,130.503,85.1582,50.0048
5250,73.2419,130.93,85.1966,47.8682
5400,74.8554,127.432,86.0943,45.9489
5550,73.8479,131.563,85.5355,48.0003
5700,74.2913,136.327,88.2948,47.2444
5850,71.8093,130.333,84.0662,49.2233
6000,73.1827,133.472,86.657,49.6331
6150,74.4876,129.316,85.9654,46.1343
6300,64.402,110.647,69.8948,50.0767
6450,68.7376,111.955,69.3483,44.9754
6600,58.9418,94.1901,59.3654,50.0204
6750,66.7897,155.279,98.1922,76.3852
6900,64.8737,153.563,100.599,75.3408
7050,65.2538,151.14,100.009,78.356
7200,64.6521,152.171,99.9355,78.3071
7350,65.2703,151.877,100.047,77.3793
7500,65.5921,153.835,97.9114,75.4003
7650,65.935,149.894,100.613,76.9359
7800,66.4419,157.408,103.665,77.0727
