Time,FC,PAS,PAM,PAD
-1,63,205,174,157
0,69.3,225.5,191.4,157
150,69.7191,220.094,192.35,157
300,70.5496,228.915,188.571,157
450,68.5117,221.108,190.948,156.606
600,69.3944,224.497,189.576,156.677
750,67.8117,226.264,192.221,157.89
900,60.918,186.387,148.781,125.915
1050,64.4421,175.853,157.353,159.037
1200,61.6851,227.304,200.831,154.558
1350,61.2135,226.08,191.119,158.523
1500,64.1718,230.674,190.604,156.005
1650,54.281,150.963,76.1519,110.71
1800,55.2352,147.212,121.637,110.375
1950,56.2037,150.624,125.141,108.099
2100,53.7683,145.091,122.431,110.578
2250,48.7859,104.344,80.4175,77.4691
2400,46.803,108.476,99.8819,76.5044
2550,47.7631,110.207,92.7344,74.5081
2700,51.2586,112.271,92.9828,76.8857
2850,62.0553,139.466,117.626,79.6528
3000,54.2041,127.395,96.0345,75.8149
3150,56.65,120.455,93.3594,75.8009
3300,59.2599,121.817,101.972,72.8205
3450,59.4399,123.549,92.8325,78.0931
3600,56.6007,126.616,95.7263,75.6476
3750,57.6298,122.672,97.0516,73.102
3900,60.3808,123.773,96.8358,76.5595
4050,59.3621,122.396,95.6657,79.902
4200,59.1211,116.13,96.7567,75.0308
4350,69.968,133.764,122.337,73.1555
4500,74.6457,129.367,126.806,75.8999
4650,84.0971,142.428,135.035,77.5096
4800,83.0175,144.567,131.049,73.8791
4950,84.6958,143.311,139.349,77.4769
5100,85.4789,149.806,131.597,76.6328
5250,81.1086,149.792,134.166,75.3739
5400,76.7199,146.063,134.289,75.7395
5550,76.5719,145.2,135.538,75.0165
5700,75.9954,151.701,135.547,77.4331
5850,76.4147,155.006,132.362,73.7975
6000,75.1412,151.771,138.18,74.6326
6150,75.006,150.389,140.97,75.217
6300,76.4795,149.956,134.224,77.3063
6450,77.8388,145.1,135.965,75.8158
6600,77.6149,152.259,140.092,74.2464
6750,77.2522,144.051,134.018,77.494
6900,73.4367,151.024,136.262,74.9083
7050,76.5701,157.295,138.388,76.3824
7200,77.1496,151.086,138.344,76.4163
7350,79.069,151.322,138.602,74.9227
7500,82.9206,150.237,136.382,73.4264
7650,82.6279,154.166,136.97,76.921
7800,83.4624,157.332,138.484,75.7493
7950,84.6313,144.977,137.22,75.5298
8100,84.3824,150.316,138.372,73.2926
8250,82.9461,151.107,136.286,73.9828
8400,85.5063,153.459,135.557,75.2963
8550,81.9339,153.683,139.709,73.4762
8700,84.9205,149.841,136.659,74.2468
8850,84.7688,152.758,135.875,74.8234
9000,84.9376,149.959,138.563,75.4906
9150,84.9008,155.459,135.366,76.2326
9300,65.9108,120.048,111.419,74.7229
9450,63.9277,118.484,107.283,75.0486
9600,63.9101,119.017,103.788,75.1346
9750,62.9825,170.222,151.148,121.687
9900,61.4191,175.665,151.947,120.25
10050,62.2415,175.687,150.629,121.081
10200,60.7419,170.825,152.924,122.887
10350,61.0869,176.362,152.089,121.492
10500,61.744,172.828,152.378,122.9
10650,61.6877,174.774,150.294,122.838
10800,63.0268,173.565,150.331,121.209
10950,62.8856,169.786,152.193,122.874
11100,63.6817,178.702,157.384,121.223
