Time,FC,PAS,PAM,PAD
-1,64,180,119,93
0,70.4,198,130.9,93
150,70.7672,197.402,129.979,93
300,71.2996,202.895,129.551,93
450,70.6519,196.133,127.734,91.51
600,68.7862,192.166,130.111,93.29
750,72.5136,202.03,130.385,91.947
900,67.0401,161.631,104.581,71.4488
1050,62.9907,197.104,126.894,92.4921
1200,63.3086,198.127,127.983,94.9875
1350,65.6147,203.489,136.066,95.656
1500,55.2392,134.703,89.0733,61.2992
1650,54.4817,131.186,57.8744,62.3534
1800,57.9885,130.821,84.7208,64.8522
1950,55.4293,124.554,83.0694,62.68
2100,57.3546,130.247,80.5898,64.431
2250,56.4636,102.855,65.2793,41.8166
2400,54.2927,98.6652,71.6121,45.2596
2550,62.9131,116.276,82.5056,45.5146
2700,52.438,104.854,76.9863,47.7017
2850,52.7393,105.332,76.752,48.1175
3000,53.9423,106.481,74.8957,42.9155
3150,51.2513,100.029,80.6572,45.0672
3300,52.0092,108.261,79.2865,44.0011
3450,66.5178,123.741,87.3527,44.3191
3600,67.6848,121.445,86.4245,47.4773
3750,72.8393,125.324,83.2229,50.2444
3900,75.6322,128.363,88.8525,47.4852
4050,78.8121,127.472,91.2912,43.4822
4200,76.0466,126.616,83.6453,48.9767
4350,73.5507,130.044,86.9001,41.753
4500,69.0503,128.44,88.4154,44.8722
4650,69.7265,127.082,87.0645,44.1192
4800,70.1571,124.587,88.3342,42.5902
4950,73.9179,137.082,84.5987,44.4267
5100,73.9768,129.354,83.8409,46.9294
5250,77.9417,132.029,87.4346,47.402
5400,74.6144,125.387,84.559,47.0167
5550,76.5912,129.38,89.3417,44.3768
5700,72.3662,131.478,85.0366,46.1547
5850,74.4766,130.586,88.1149,49.1361
6000,71.2777,128.555,87.3566,44.6501
6150,74.1708,130.573,88.7214,48.089
6300,74.4967,130.051,91.6923,45.9585
6450,75.6056,126.628,83.3412,49.5652
6600,71.1912,130.143,87.5701,44.5311
6750,73.617,132.825,83.8823,48.3631
6900,76.0349,134.407,83.4194,44.9563
7050,81.1289,130.698,84.2884,45.5786
7200,80.7513,130.573,87.0042,47.6093
7350,80.735,133.732,83.7089,48.8498
7500,82.3698,133.156,90.5933,46.5237
7650,79.4562,131.271,85.2212,45.4827
7800,63.8747,106.967,71.6146,47.4169
7950,61.1816,100.692,65.31,47.3192
8100,63.0574,99.4349,65.842,47.583
8250,61.174,102.6,61.9505,48.7198
8400,61.2368,153.527,93.5842,77.5025
8550,59.9019,151.438,94.1826,77.5448
8700,60.168,149.594,97.3368,75.2572
8850,60.2982,153.303,93.6207,74.8979
9000,60.7332,152.416,97.3716,76.9963
9150,60.802,153.328,94.7321,77.6451
9300,61.0964,158.663,97.3868,74.3831
