Time,FC,PAS,PAM,PAD
-1,93,140,110,75
0,102.3,154,121,75
150,104.306,157.288,122.359,75
300,101.778,150.665,119.392,75
450,99.6552,151.145,123.091,74.4871
600,103.645,157.287,120.849,74.5678
750,97.5404,119.983,98.7452,63.9411
900,92.7209,116.716,121.69,76.1484
1050,91.4974,146.736,124.099,79.2045
1200,85.1792,107.93,85.326,49.8153
1350,78.2648,115.394,61.4484,50.2638
1500,83.5093,106.983,78.585,48.9873
1650,82.8397,110.629,79.9723,50.9469
1800,78.3912,76.7662,57.0538,34.8782
1950,75.7453,78.7228,54.2526,33.9713
2100,78.0921,79.8292,56.2442,36.1264
2250,78.5686,79.0114,60.2599,33.8437
2400,78.3841,81.4867,59.621,32.928
2550,76.3362,81.085,61.7807,32.7567
2700,92.078,102.355,71.7495,41.415
2850,89.6032,97.757,72.0457,39.9009
3000,95.8951,109.538,75.6091,36.2769
3150,100.249,108.774,79.5453,35.7487
3300,100.931,113.062,81.919,35.8252
3450,92.8211,106.573,82.968,41.5986
3600,94.1013,103.647,78.6002,37.1653
3750,101.792,105.333,80.3146,35.8454
3900,99.504,110.609,79.6035,37.1107
4050,101.845,107.411,85.097,37.2117
4200,101.479,101.298,83.196,33.7315
4350,101.309,104.882,89.4565,40.4563
4500,99.5067,104.821,77.0447,38.9617
4650,101.759,106.713,84.4148,37.8483
4800,102.827,100.879,86.31,36.5372
4950,104.063,103.531,82.6455,36.4233
5100,108.496,102.449,82.7017,36.8151
5250,111.41,99.8289,86.9555,36.8229
5400,110.996,105.95,82.6793,35.5779
5550,108.347,104.032,80.0904,37.0987
5700,109.414,101.254,86.1157,39.2731
5850,109.547,103.578,83.438,38.7346
6000,109.79,103.425,81.6356,38.0636
6150,109.189,102.568,84.8459,41.8716
6300,94.6189,85.2208,67.4831,41.5932
6450,99.0757,83.2612,67.7895,38.8296
6600,98.8,81.9043,67.5222,39.4532
6750,97.3838,114.049,95.1497,62.9063
6900,96.3651,115.488,95.8194,64.846
7050,97.1593,113.916,94.048,62.5546
7200,94.3658,115.694,92.7737,65.7435
7350,95.7574,114.889,95.9403,62.9741
7500,96.0131,115.277,94.6899,66.1201
7650,97.3799,117.542,93.1773,62.0901
7800,94.6161,115.478,94.3222,62.0909
7950,96.7535,117.237,93.9976,63.6398
