Time,FC,PAS,PAM,PAD
-1,73,151,130,81
0,80.3,166.1,143,81
150,79.4576,169.695,144.214,81
300,81.8544,164.933,143.058,81
450,76.9381,164.944,144.721,79.9279
600,79.2178,160.189,141.236,82.173
750,76.8892,171.983,144.062,80.5367
900,79.0487,135.473,109.245,68.4308
1050,74.7535,171.76,111.621,67.0678
1200,73.5242,164.092,149.395,80.2761
1350,73.1583,166.572,146.861,78.6036
1500,60.8331,121.61,58.0166,57.4763
1650,68.1818,117.061,92.6667,59.9392
1800,68.149,115.038,95.5421,57.2923
1950,67.6641,116.555,96.3283,58.2641
2100,59.1017,75.6052,66.0382,37.8664
2250,63.138,83.2306,71.3198,38.1025
2400,61.5636,82.3481,70.9074,38.3342
2550,62.3781,82.3257,73.6125,42.3044
2700,64.1299,89.7777,67.6282,39.0635
2850,73.7628,107.151,86.7211,38.0693
3000,74.9706,106.289,83.7752,41.4442
3150,76.411,109.568,91.9627,39.3512
3300,83.1038,112.857,92.7829,39.0451
3450,85.6789,111.014,95.6224,37.8124
3600,86.6594,108.089,97.2872,37.4481
3750,86.2467,109.138,99.3924,39.267
3900,80.0752,112.312,96.3927,40.6503
4050,78.1718,115.309,94.2625,38.6941
4200,81.805,111.535,97.1153,38.2865
4350,79.6207,109.66,97.4636,33.3553
4500,85.5616,110.008,96.4988,38.8664
4650,86.2257,112.546,96.4097,40.0695
4800,88.6145,113.812,98.824,36.2798
4950,84.762,111.863,97.9398,39.0047
5100,85.2299,110.605,99.659,36.95
5250,90.2451,116.279,97.0218,35.0319
5400,87.5453,116.731,100.257,37.6352
5550,85.3998,111.664,97.4501,36.5206
5700,88.0483,112.264,99.0523,35.1383
5850,85.7481,114.47,100.441,37.2129
6000,86.7242,111.616,96.5324,35.3403
6150,90.0585,107.546,98.6952,32.4947
6300,91.9225,111.119,98.95,35.5783
6450,94.1023,110.212,98.0868,33.3278
6600,74.4699,85.3171,77.5324,32.7385
6750,77.2659,83.029,76.204,34.0907
6900,77.1528,83.2518,76.3418,36.5778
7050,75.1824,80.4069,75.7282,34.8911
7200,74.4527,120.931,109.992,58.5674
7350,74.3613,121.766,111.551,56.6128
7500,72.7084,120.784,111.251,57.3568
7650,76.6966,123.601,111.284,56.2989
7800,76.6647,122.365,109.804,59.5134
7950,74.466,123.228,110.365,57.4142
8100,75.4393,124.183,110.714,56.5087
8250,73.7442,123.821,111.927,59.2999
8400,73.0385,122.936,110.978,58.5761
8550,72.9937,123.769,112.114,57.0345
