Time,FC,PAS,PAM,PAD
-1,82,172,140,94
0,90.2,189.2,154,94
150,88.2558,192.288,151.169,94
300,89.2295,185.48,152.876,94
450,91.8643,194.36,151.091,92.0126
600,88.747,188.787,150.945,94.5095
750,88.275,182.15,149.3,92.6842
900,87.1211,188.568,153.948,92.145
1050,77.7568,149.636,123.393,77.2856
1200,82.6563,190.175,119.728,76.9996
1350,75.7596,185.639,151.264,93.1724
1500,85.6208,195.856,156.533,92.5974
1650,79.3742,187.73,151.861,93.6435
1800,82.2078,195.433,149.964,98.2819
1950,67.1547,127.669,62.2897,67.4239
2100,65.6341,133.21,63.0617,64.0603
2250,67.4981,124.582,98.3054,62.1783
2400,69.371,127.529,97.4568,62.2488
2550,69.2559,122.753,97.1027,62.3591
2700,68.4898,100.786,82.5926,46.4272
2850,66.5903,103.145,86.6582,43.5828
3000,63.9265,102.516,87.529,41.6151
3150,62.1323,100.271,82.0974,45.6345
3300,67.8967,87.0218,70.6767,45.9168
3450,66.9042,101.916,71.8662,43.9723
3600,69.6565,84.8035,72.5332,43.3632
3750,74.5461,98.149,75.9323,48.6633
3900,71.7824,98.3023,71.6581,46.3245
4050,71.8922,92.354,68.4444,45.395
4200,70.7734,99.9277,70.1006,44.711
4350,75.2799,94.7019,70.4398,46.0437
4500,76.5004,98.736,75.4325,46.3648
4650,73.3527,97.6042,72.5111,44.674
4800,93.1077,117.459,93.4607,44.6563
4950,92.8617,119.21,88.4195,45.4553
5100,95.007,125.836,95.6154,43.5994
5250,100.281,131.224,98.0645,42.9711
5400,103.563,135.063,99.1742,45.9205
5550,106.953,127.799,104.271,47.6853
5700,102.516,127.735,101.651,42.7719
5850,98.4579,129.422,101.353,42.886
6000,99.8037,123.635,105.252,44.3926
6150,94.4079,128.543,103.985,43.9244
6300,96.4485,127.151,105.343,44.08
6450,98.2697,131.447,104.908,44.4131
6600,95.5946,131.938,102.545,44.8435
6750,99.5168,124.91,104.971,47.6342
6900,96.9132,126.94,104.061,46.1345
7050,97.3809,130.652,105.155,46.8417
7200,97.9028,127,105.962,45.7233
7350,96.8343,129.775,103.895,43.9287
7500,96.1666,131.076,101.634,42.6983
7650,98.1954,133.541,104.297,41.9975
7800,94.3452,129.935,102.935,42.6724
7950,98.2358,133.017,103.32,42.6125
8100,93.9054,128.146,102.138,45.0207
8250,101.685,125.741,101.304,45.046
8400,99.7638,129.278,104.742,44.2007
8550,108.678,120.883,103.911,46.6991
8700,109.876,125.539,109.095,44.3202
8850,107.638,128.722,104.739,46.275
9000,109.493,125.259,107.565,46.9704
9150,104.494,126.493,107.344,47.0458
9300,108.84,130.54,103.031,48.047
9450,110.822,128.63,104.687,43.2846
9600,108.312,123.568,106.842,46.6594
9750,105.152,132.208,104.976,46.3193
9900,105.563,131.677,103.909,48.1891
10050,107.55,123.944,106.827,44.5419
10200,108.001,129.031,104.924,46.8926
10350,85.0285,104.407,81.5288,45.9358
10500,82.218,96.1928,79.7629,43.9412
10650,85.4699,97.7988,79.2721,46.5582
10800,83.0571,98.1553,78.4453,47.6227
10950,85.2033,141.741,114.035,76.0669
11100,85.9241,140.89,115.138,76.2451
11250,82.4349,143.767,115.183,77.6532
11400,83.0048,140.883,113.184,76.753
11550,85.625,144.228,113.831,76.0192
11700,84.797,141.777,114.098,77.4499
11850,82.9599,138.989,113.476,77.5451
12000,84.9974,143.749,115.237,75.4188
