Time,FC,PAS,PAM,PAD
-1,64,125,95,81
0,70.4,137.5,104.5,81
150,69.9608,139.485,105.877,81
300,69.4324,139.581,104.598,81
450,73.4948,136.69,104.694,82.5255
600,72.0355,135.002,104.059,82.4058
750,72.2091,138.907,105.261,79.7626
900,68.4971,110.914,81.9634,66.4607
1050,66.9675,110.232,103.31,62.9211
1200,64.732,136.962,103.671,82.6359
1350,65.6827,140.392,101.535,78.3725
1500,58.0543,90.1663,72.9722,55.561
1650,51.9199,101.097,51.3854,57.5766
1800,58.6339,90.6779,68.6324,56.9433
1950,57.1095,97.3275,70.668,57.4135
2100,52.7791,62.9747,45.8789,42.788
2250,57.0243,67.9956,52.4597,40.0701
2400,64.2005,86.8523,66.9068,38.0089
2550,56.2998,70.1791,61.2589,41.1853
2700,50.0825,73.5106,58.1863,43.1127
2850,52.8441,73.014,59.0351,40.5524
3000,55.3577,66.9012,58.2827,40.6058
3150,65.1614,84.9362,66.0162,41.6614
3300,68.5469,87.4024,65.7273,42.6923
3450,74.4408,82.7803,68.1539,36.0893
3600,74.1355,91.3433,73.1001,38.5191
3750,76.9083,91.6643,71.0828,37.3502
3900,76.7688,91.479,70.0939,41.9286
4050,73.1945,88.0199,72.3278,44.465
4200,67.2909,91.2879,74.1032,39.856
4350,71.7624,89.749,72.0948,42.7212
4500,72.1275,92.9237,68.9069,44.615
4650,76.5356,89.4902,70.1078,44.2042
4800,73.3066,91.7273,70.9805,42.373
4950,72.107,92.4742,71.0514,44.1446
5100,69.5709,94.1484,71.3646,39.8679
5250,71.8182,94.3893,68.3665,43.3201
5400,69.6268,91.0007,73.9168,42.9077
5550,76.0045,99.8224,73.6373,42.7476
5700,74.7194,95.6339,71.4361,40.1494
5850,72.0249,90.3847,71.6079,42.5943
6000,72.7986,91.5691,69.9191,39.2774
6150,76.7629,91.74,69.6681,40.7347
6300,77.4771,88.4265,71.7473,40.0991
6450,80.6496,93.837,70.1066,39.8584
6600,81.9665,95.4129,68.2365,39.7782
6750,78.756,92.8298,68.8362,40.8905
6900,80.6509,92.1893,69.633,42.65
7050,69.1959,75.5409,55.7404,41.2713
7200,68.2773,75.8495,56.8033,43.3557
7350,66.418,77.8087,55.8511,43.028
7500,64.5639,107.451,79.0399,64.5419
7650,63.4255,109.125,80.4688,66.5044
7800,62.6317,107.102,78.646,65.3527
7950,64.4848,110.766,78.7964,65.9437
8100,62.3862,107.526,78.3727,65.3198
8250,64.1971,105.85,78.1768,63.9091
8400,63.2696,110.104,77.4747,66.2559
8550,63.747,106.304,79.7544,64.9236
