Time,FC,PAS,PAM,PAD
-1,75,176,107,72
0,82.5,193.6,117.7,72
150,83.6935,196.581,116.661,72
300,82.5406,191.282,119.482,72
450,83.0668,195.375,118.324,71.9427
600,82.3571,194.589,117.325,71.7481
750,81.9111,160.085,96.0595,57.9322
900,75.6929,196.245,92.0791,55.1001
1050,76.564,198.994,116.36,71.2302
1200,61.5251,128.224,45.6585,53.6518
1350,63.8622,141.049,46.2497,48.7579
1500,67.246,132.905,77.5193,49.1615
1650,71.1451,132.004,73.9971,49.8381
1800,59.1439,99.2684,53.71,31.5144
1950,73.6486,113.959,66.5377,34.2157
2100,64.4878,110.212,60.2994,31.9768
2250,61.6955,109.912,58.5423,35.1725
2400,75.5527,124.529,72.8526,36.4769
2550,75.6992,121.582,72.6751,36.4295
2700,71.5938,128.689,71.9256,34.7052
2850,78.177,127.86,79.3209,34.2734
3000,82.0942,131.771,78.3123,34.9791
3150,79.5575,134.639,82.534,34.6166
3300,76.9125,130.393,77.0125,34.7814
3450,73.5288,135.702,81.9478,38.8945
3600,76.92,132.693,75.8165,31.4447
3750,81.1662,132.706,74.5912,35.4252
3900,79.8457,133.17,74.5068,35.2394
4050,82.8791,136.548,73.5646,34.5609
4200,82.5619,129.416,78.2706,39.2213
4350,80.0101,135.039,77.8014,36.7007
4500,83.4726,133.783,77.4414,34.0684
4650,82.1862,138.546,73.8421,32.9255
4800,84.837,130.988,73.5172,36.4957
4950,85.5169,135.847,74.2135,38.0436
5100,86.4321,127.409,72.3361,33.244
5250,86.8505,130.862,73.2175,34.5512
5400,86.0415,134.355,75.4953,35.8095
5550,86.8533,130.688,74.3657,34.7381
5700,84.4869,134.391,75.7308,36.0015
5850,71.0082,103.866,61.0551,35.2686
6000,76.3409,98.5751,58.414,36.3979
6150,78.1247,97.5379,60.7304,36.5344
6300,69.224,86.7571,56.2542,36.6619
6450,76.5385,149.739,90.0255,54.5316
6600,76.6514,147.322,87.6591,57.0792
6750,76.5086,148.645,89.3035,55.1717
6900,75.5839,147.52,90.5987,56.2424
7050,77.2512,149.382,87.6335,54.9784
7200,79.0817,149.887,90.3567,57.5222
7350,79.055,151.386,89.7757,57.9896
7500,78.4763,150.859,89.1342,56.428
