Time,FC,PAS,PAM,PAD
-1,79,176,102,66
0,86.9,193.6,112.2,66
150,84.802,194.716,114.663,66
300,87.9618,196.463,113.993,66
450,87.8278,192,114.788,66.4415
600,89.7215,191.524,110.828,66.3398
750,88.4332,193.465,111.948,65.965
900,81.2751,195.525,112.588,67.0956
1050,76.3605,157.136,91.8399,53.6948
1200,78.138,151.734,109.933,53.5453
1350,78.9089,194.604,118.46,63.268
1500,80.1109,187.811,115.097,67.4141
1650,73.93,198.112,109.344,66.3825
1800,77.1358,191.918,109.721,68.1731
1950,76.3544,192.301,111.476,66.5501
2100,62.683,131.546,43.2146,46.8741
2250,66.0915,130.216,71.3549,46.8653
2400,67.9786,135.466,73.0039,46.8554
2550,71.9903,136.419,73.0972,45.5054
2700,61.7097,100.185,48.0349,30.5975
2850,62.9682,107.045,60.6815,33.2251
3000,60.9638,98.9705,58.3242,34.56
3150,58.2362,91.9834,55.8472,29.4289
3300,62.4328,101.402,59.3554,30.2673
3450,69.2517,97.6911,55.7643,30.6876
3600,72.7367,95.3775,52.4487,33.1958
3750,69.4556,95.7104,59.2746,32.8469
3900,72.0473,96.3202,55.1789,29.6394
4050,67.1826,95.2578,58.527,31.1557
4200,71.1173,97.3973,53.8521,33.2886
4350,71.6012,100.207,53.8953,31.7177
4500,71.2601,100.426,62.0541,35.8311
4650,68.4513,99.0931,61.2186,30.6431
4800,83.2908,118.757,77.7296,31.4791
4950,88.5714,123.955,72.7276,33.2838
5100,96.1829,127.458,77.2675,31.9108
5250,98.3037,129.818,79.3408,32.272
5400,100.738,131.744,77.7744,32.6289
5550,100.883,127.591,76.0707,29.6628
5700,97.7436,134.49,81.3431,29.5113
5850,95.2761,132.617,81.2061,33.2928
6000,92.0935,134.603,80.3634,34.7566
6150,89.659,136.786,79.0374,30.1301
6300,95.6575,131.724,82.4912,32.0844
6450,92.1167,138.984,82.978,35.0559
6600,91.6829,136.232,82.8572,31.4985
6750,91.7096,128.538,81.5981,31.7904
6900,90.2992,130.061,77.8626,34.0632
7050,95.9126,132.552,80.1491,31.404
7200,91.9185,130.475,77.2995,29.9194
7350,94.1624,134.208,85.8658,33.3018
7500,90.055,128.943,87.4105,33.6414
7650,93.2878,126.739,81.3668,31.3501
7800,95.2414,135.774,79.1556,33.4852
7950,92.2219,135.388,78.7778,30.4826
8100,95.0694,133.698,85.325,31.3691
8250,98.925,140.158,80.703,32.354
8400,106.716,136.707,83.3741,31.1329
8550,103.428,137.094,83.935,30.1547
8700,104.235,134.554,87.9424,31.6104
8850,106.821,134.239,82.4371,32.9473
9000,106.498,132.396,80.4251,28.8574
9150,109.169,137.026,85.6931,30.0504
9300,106.862,140.034,80.5118,30.7736
9450,108.271,136.745,84.1871,30.7135
9600,106.087,133.085,81.5342,32.0861
9750,104.09,138.517,86.0201,30.4682
9900,107.411,131.62,84.2347,30.6793
10050,106.521,134.22,82.2202,31.1849
10200,85.4514,107.291,64.4153,29.9739
10350,84.038,106.89,62.4368,29.8022
10500,79.2471,149.241,91.2406,49.7428
10650,78.2657,145.607,89.9704,51.1074
10800,79.2586,147.959,90.5192,51.139
10950,78.1397,152.026,89.0326,50.0378
11100,77.7838,153.544,89.8356,49.8312
11250,79.7053,150.359,90.2235,50.1918
11400,81.1533,154.028,90.9027,51.7108
11550,78.299,150.809,91.7585,49.9176
