Time,FC,PAS,PAM,PAD
-1,81,139,102,75
0,89.1,152.9,112.2,75
150,89.27,153.315,114.051,75
300,88.7804,156.673,112.869,75
450,89.1769,157.922,110.744,76.4734
600,89.2566,150.069,111.586,73.9031
750,87.5608,119.278,90.0871,59.3765
900,83.8265,123.161,88.943,75.891
1050,82.9969,147.988,113.929,75.1501
1200,79.3619,160.066,112.76,75.0719
1350,67.1667,103.206,43.7243,54.6647
1500,71.3312,107.71,71.7624,49.3552
1650,73.7582,103.96,74.9362,50.4366
1800,73.3833,102.43,72.6149,55.528
1950,64.02,71.0532,49.5968,34.3385
2100,63.5818,72.5248,52.4239,36.3288
2250,77.1476,89.8685,70.3901,35.6489
2400,74.0411,81.9783,68.9418,39.5205
2550,66.8373,69.8995,66.1222,33.0097
2700,65.6068,77.8536,62.4376,34.568
2850,65.1625,85.7809,68.1734,36.0206
3000,77.2472,99.1927,69.7181,37.2526
3150,77.7459,101.19,72.7135,34.9609
3300,82.9772,106.105,75.6187,34.6156
3450,83.5607,105.835,75.0172,35.3945
3600,90.6617,108.714,79.655,34.3623
3750,89.4699,108.327,77.3527,39.0065
3900,83.9036,108.149,76.1921,37.7673
4050,84.5434,108.264,70.4068,34.9138
4200,84.8676,106.37,82.4121,39.5927
4350,87.9469,108.495,72.1001,39.8294
4500,85.7548,102.778,76.1989,39.676
4650,87.5816,107.641,75.9884,35.7695
4800,89.0387,107.296,79.8488,38.8671
4950,95.1472,102.057,73.237,34.7833
5100,96.8218,103.92,76.1624,37.5181
5250,96.0232,105.014,77.5025,33.412
5400,96.0361,102.599,78.8164,36.2458
5550,95.0981,106.569,71.9142,33.9521
5700,94.7117,99.2471,76.6525,35.5493
5850,93.2161,103.497,76.1648,33.4651
6000,93.6378,100.953,77.1368,34.713
6150,93.066,101.8,78.7893,36.8344
6300,92.036,100.916,76.2945,35.028
6450,94.8418,103.107,74.1434,36.4666
6600,98.2893,106.033,76.16,35.6332
6750,102.257,103.396,77.1723,37.7687
6900,101.353,104.544,73.7369,36.7167
7050,83.7673,79.2466,62.2216,36.4015
7200,82.5876,73.5469,57.6285,38.1434
7350,84.3174,73.2026,55.4243,37.5991
7500,76.7026,69.6305,49.0783,37.3993
7650,83.5967,112.772,86.1289,59.8793
7800,82.138,115.816,84.4784,59.3789
7950,81.9185,117.233,82.7812,59.6443
8100,83.3104,118.01,83.9761,60.3229
8250,82.2674,118.597,82.9327,59.3916
8400,80.8494,119.008,84.0021,59.7217
