Time,FC,PAS,PAM,PAD
-1,55,127,87,74
0,60.5,139.7,95.7,74
150,61.0624,136.524,93.6202,74
300,60.9724,140.355,93.63,74
450,60.6175,137.879,97.7916,75.8215
600,63.6561,137.649,95.287,74.6012
750,61.1196,139.081,92.8235,72.5451
900,56.2113,140.27,96.9901,74.3982
1050,53.4554,113.984,74.7084,58.3077
1200,52.0289,142.047,77.2838,75.9337
1350,52.5028,145.457,96.8319,72.0216
1500,55.4757,135.845,92.5127,72.1076
1650,53.4236,142.976,91.6483,72.8519
1800,56.7355,137.341,90.9858,74.578
1950,46.4602,101.581,37.2791,53.6433
2100,47.6048,91.3945,62.3916,48.9812
2250,49.2543,100.74,59.0416,51.7107
2400,48.8248,99.1514,65.2274,53.2514
2550,45.1499,64.5903,42.4493,34.1415
2700,47.5297,66.2413,44.3049,36.2695
2850,46.223,73.7278,48.3369,34.9954
3000,48.1094,70.1787,48.0923,38.2737
3150,51.1299,75.1424,44.8775,36.264
3300,49.9975,71.481,49.933,39.007
3450,49.8743,71.6882,47.6966,34.1042
3600,51.3952,69.3304,45.1669,38.033
3750,51.5497,70.1373,45.0739,34.6991
3900,49.6985,71.8729,49.7902,37.1769
4050,52.2462,73.8916,44.3535,39.672
4200,48.6418,73.7795,45.7545,38.1102
4350,52.4173,66.9997,47.8132,36.8558
4500,51.1091,63.6867,44.7305,38.2044
4650,63.8683,77.1205,57.7585,39.6545
4800,64.6176,86.5912,56.336,36.0341
4950,71.1597,93.1607,61.6912,34.9351
5100,70.3013,95.324,62.5145,37.5199
5250,72.3872,91.8642,61.9894,40.132
5400,72.858,97.6277,66.1001,35.5404
5550,69.6594,94.6445,63.4313,40.7445
5700,65.0418,97.6738,65.9497,37.5272
5850,67.0075,99.506,63.4716,36.8736
6000,63.5626,94.7836,63.4748,35.6698
6150,68.1618,93.6446,58.8848,36.2162
6300,67.7612,95.4845,62.0254,37.6272
6450,65.6492,98.0209,62.7868,33.9979
6600,66.4478,95.2159,65.3732,36.1448
6750,67.3494,98.0395,66.4779,33.9771
6900,67.126,99.4042,58.7108,36.9444
7050,67.1155,93.8749,63.4053,40.0072
7200,65.9953,90.1609,60.3128,36.0156
7350,67.2762,95.7603,60.1463,35.4963
7500,68.8235,91.8833,65.6201,38.0076
7650,70.8742,96.0572,64.6603,36.054
7800,73.8632,97.6387,62.3165,38.8352
7950,72.7427,93.3729,63.7925,37.816
8100,75.6792,100.882,62.067,35.9301
8250,79.0345,100.936,64.1443,34.7195
8400,79.3246,104.92,66.6612,40.9005
8550,75.9588,103.116,66.3558,37.0196
8700,76.772,103.797,65.1443,37.9822
8850,76.2256,104.083,63.4768,37.1815
9000,77.7647,100.693,64.1953,38.8159
9150,75.9226,100.523,66.7,35.9146
9300,76.9119,104.515,66.9178,36.0045
9450,79.0207,104.669,66.4402,39.2527
9600,77.8237,104.172,65.535,38.711
9750,77.0658,104.308,65.1901,38.9727
9900,78.3977,99.861,64.1618,38.8664
10050,64.4035,80.6337,51.8681,37.3417
10200,63.022,81.2853,51.9736,37.6881
10350,63.3193,79.6031,53.2107,39.0834
10500,60.2206,111.055,74.4226,61.4484
10650,58.1687,112.531,73.8435,61.7672
10800,58.7734,110.224,73.6293,61.6011
10950,57.4333,109.355,73.7213,61.5921
11100,57.694,113.639,73.6104,58.681
11250,57.5075,113.001,73.04,60.823
11400,57.5163,112.279,71.7388,61.1549
11550,59.5746,112.179,73.3987,61.0917
11700,57.3662,111.239,73.3299,60.3137
