Time,FC,PAS,PAM,PAD
-1,70,174,110,72
0,77,191.4,121,72
150,77.4369,189.14,118.139,72
300,76.5848,192.888,123.815,72
450,75.1599,191.967,117.948,72.0104
600,78.2388,196.377,121.106,73.8455
750,74.6634,190.161,120.537,73.1531
900,73.1221,191.978,119.617,74.0721
1050,69.8905,152.157,99.8408,55.7956
1200,66.5854,144.025,127.072,71.665
1350,72.0926,187.901,117.714,73.2863
1500,66.9771,194.511,115.43,74.4401
1650,68.1604,193.941,121.521,72.5796
1800,65.1876,180.887,123.08,72.0024
1950,57.3517,139.186,48.607,51.489
2100,63.5272,129.361,71.0333,46.1547
2250,61.0686,137.623,77.8766,48.9045
2400,56.9353,139.961,78.8229,47.7405
2550,51.7537,96.9798,52.239,37.3961
2700,55.8103,96.9818,55.5391,36.6136
2850,53.3903,100.765,58.0172,34.1687
3000,55.7328,98.3466,58.6743,38.3527
3150,55.8047,98.9405,56.5191,36.3433
3300,55.4486,100.505,60.5547,36.5373
3450,65.2303,115.962,73.8619,40.9206
3600,56.954,98.9796,66.7973,38.0784
3750,59.7444,99.3026,66.7679,36.0716
3900,64.5326,94.9127,68.1548,40.0588
4050,65.3381,91.9249,67.7699,36.9881
4200,67.113,91.7651,67.336,37.0619
4350,65.6506,93.8604,62.2063,36.9844
4500,64.6716,88.908,60.7247,35.2779
4650,68.802,96.2207,64.9799,36.201
4800,67.4511,91.6679,60.8991,37.341
4950,80.67,104.137,74.0504,36.2172
5100,79.1775,110.826,69.1233,34.8244
5250,83.3324,118.653,78.9817,36.8455
5400,85.787,123.695,75.2538,31.6877
5550,88.1797,127.295,75.5788,31.8776
5700,94.6407,118.726,75.0286,35.3284
5850,88.9442,118.404,76.0201,32.6764
6000,82.4984,122.51,79.0416,31.2789
6150,80.455,119.539,74.3937,33.5155
6300,83.8653,122.5,75.1399,29.5872
6450,82.0171,117.984,74.5458,34.7651
6600,83.6401,124.803,78.5568,31.2544
6750,83.4336,122.309,76.0928,32.4247
6900,86.0738,119.24,78.0326,32.9352
7050,80.5816,116.601,75.5014,33.5701
7200,83.4033,122.662,73.4009,34.1729
7350,86.6136,122.559,73.4081,29.4369
7500,83.4227,119.581,78.1148,32.6398
7650,82.5465,117.847,78.1946,33.4535
7800,81.6815,121.418,77.4626,30.5552
7950,83.8006,125.656,77.5245,36.2512
8100,83.0479,120.273,78.2641,32.3121
8250,80.0294,123.783,72.0251,35.3359
8400,82.1898,117.706,75.3295,32.1187
8550,81.4771,126.491,77.5311,35.6462
8700,82.7456,126.946,73.2725,33.2989
8850,85.8579,124.377,74.5446,31.0687
9000,91.4511,124.53,75.9224,31.4785
9150,93.2263,124.745,72.1769,34.9494
9300,92.4509,124.043,74.9851,33.5692
9450,92.8424,126.023,77.8248,30.3148
9600,93.3983,120.884,71.0375,31.1931
9750,90.3664,123.603,74.3641,31.0902
9900,93.1278,122.971,74.8477,31.202
10050,90.0699,125.646,75.8248,33.1595
10200,92.0826,121.313,75.1108,36.1501
10350,93.6652,119.344,77.062,34.1773
10500,91.6191,120.906,77.0972,33.3724
10650,89.9904,121.884,71.6659,33.9899
10800,75.8283,96.5658,57.9493,35.3435
10950,73.075,94.1722,58.9117,33.2494
11100,72.5763,96.4077,57.921,33.993
11250,68.7,131.638,88.922,55.872
11400,70.9708,135.546,89.9283,54.4416
11550,69.0134,135.611,89.2281,53.1478
11700,68.8156,132.868,90.4472,55.296
11850,70.4368,132.214,88.3112,56.9163
12000,69.4982,135.631,88.3257,57.0844
12150,68.5258,133.24,90.4477,54.5967
12300,69.1363,137.535,94.1167,56.8462
