Time,FC,PAS,PAM,PAD
-1,49,181,129,81
0,53.9,199.1,141.9,81
150,53.7311,202.586,139.678,81
300,53.3305,197.038,144.441,81
450,52.5622,195.392,141.55,79.7935
600,52.5215,191.106,141.814,81.0947
750,53.9722,198.075,143.108,81.919
900,53.454,156.981,113.078,64.5473
1050,51.2801,157.431,110.487,63.9787
1200,51.6569,203.654,146.96,83.5079
1350,51.0387,199.801,133.223,81.0609
1500,41.9303,138.468,57.5476,57.0707
1650,42.4499,133.22,58.4704,56.7447
1800,43.8857,137.66,93.1509,56.2972
1950,44.046,132.199,89.4164,56.6984
2100,39.5891,92.1955,64.7685,41.8611
2250,42.9513,93.553,72.4378,36.1019
2400,41.2575,92.4688,73.5059,42.9532
2550,40.2785,87.4934,72.5414,35.7636
2700,38.5979,88.871,68.982,41.9453
2850,46.3461,114.466,88.7556,38.2384
3000,48.3889,113.349,86.6154,40.8138
3150,54.2155,127.171,92.0293,36.4263
3300,56.0494,124.645,94.0786,40.1603
3450,59.3452,129.367,97.7601,41.3853
3600,61.4554,127.495,97.6831,41.0165
3750,57.2066,123.923,96.6072,43.2989
3900,53.1498,120.903,97.105,39.8713
4050,54.2037,125.936,100.089,44.5234
4200,53.8686,135.104,93.3817,40.8351
4350,52.4728,131.578,97.7816,40.204
4500,58.1173,135.949,97.9089,39.8113
4650,57.6943,131.578,104.035,40.7747
4800,59.3595,132.087,100.464,38.7495
4950,55.7844,126.023,101.169,43.9565
5100,57.1423,129.798,104.572,41.8512
5250,58.1293,126.124,99.7844,42.2519
5400,59.1784,129.03,100.799,38.6618
5550,58.4462,131.088,98.9097,38.5121
5700,61.1297,130.913,102.888,42.3838
5850,61.9549,133.78,101.899,41.9655
6000,64.0963,124.544,100.933,44.3353
6150,65.026,125.107,97.5452,42.3637
6300,65.6757,130.616,101.036,41.3658
6450,66.5866,131.42,100.091,39.552
6600,67.065,130.062,99.5219,44.7776
6750,54.7704,106.634,79.5577,41.1781
6900,52.6529,97.6174,74.1679,42.6972
7050,52.5392,94.3571,71.006,41.607
7200,52.9859,95.0914,74.2444,38.8501
7350,51.4369,141.79,103.111,65.8598
7500,54.4272,145.692,104.201,65.5641
7650,53.6185,143.582,103.958,65.2627
7800,51.1061,142.467,105.229,63.2736
7950,51.6869,146.317,106.073,64.6153
8100,54.0401,147.08,105.177,63.5425
8250,54.7048,143.916,103.964,63.2634
