Time,FC,PAS,PAM,PAD
-1,67,142,117,96
0,73.7,156.2,128.7,96
150,75.1535,155.229,128.56,96
300,72.2274,153.757,129.292,96
450,73.8123,158.488,130.278,97.0184
600,72.8076,156.424,127.485,97.2237
750,71.5956,156.378,128.632,97.2454
900,72.609,126.425,104.555,75.82
1050,65.7573,123.434,104.504,75.3996
1200,66.8651,159.281,126.705,99.2027
1350,64.053,157.067,124.405,97.1503
1500,68.1334,157.788,130.667,93.781
1650,56.7041,103.543,54.263,66.0503
1800,58.8449,101.167,89.5912,69.3934
1950,59.1318,102.918,81.0811,69.1116
2100,61.1033,98.9035,82.5074,67.7798
2250,52.2719,72.4137,62.7584,46.9854
2400,57.8439,77.896,63.0482,49.8021
2550,50.377,77.6946,68.326,47.4515
2700,63.3053,97.6533,80.0715,49.1889
2850,56.4659,87.8203,81.9507,47.3524
3000,53.4205,92.8223,75.674,49.5855
3150,61.4496,90.0236,73.6289,48.6883
3300,61.6716,83.143,69.1756,47.9152
3450,65.601,89.8763,71.6192,46.5733
3600,63.0588,84.7936,76.1089,48.176
3750,64.8779,88.709,77.9519,49.8111
3900,65.8833,92.2056,73.592,49.9252
4050,77.3058,97.7206,81.9889,50.296
4200,79.9471,93.2208,78.474,48.5151
4350,81.2499,99.3201,90.9991,49.2582
4500,84.7529,101.96,93.7645,47.7837
4650,83.3448,96.2669,93.9683,46.4233
4800,83.0968,102.582,91.0572,46.9187
4950,81.2638,97.6135,90.4577,45.6582
5100,80.4356,96.1192,90.3761,49.3614
5250,79.9273,99.2468,93.4791,47.6815
5400,83.538,100.357,94.462,48.9974
5550,79.8916,95.9087,90.6552,49.159
5700,80.6814,99.2325,90.7749,48.3578
5850,83.9018,96.099,91.3414,47.4899
6000,83.2079,93.1434,89.532,46.5461
6150,80.9962,95.0014,93.0114,47.1149
6300,79.149,99.4819,90.6825,48.0285
6450,82.1529,98.2785,88.5588,49.0612
6600,83.815,95.4685,93.8602,48.4804
6750,83.067,94.8304,91.6695,46.9495
6900,83.5116,92.9161,88.0913,48.6718
7050,83.3349,100.027,94.03,47.8389
7200,88.3764,96.6954,91.1521,46.468
7350,92.8714,95.7686,92.7968,47.9721
7500,90.4569,92.0311,85.2316,48.1572
7650,92.4759,91.9271,91.8756,45.892
7800,92.6128,97.524,91.0895,46.755
7950,92.1117,95.5263,87.0312,45.8803
8100,90.5542,90.5531,85.7881,44.3789
8250,89.3088,95.8021,89.4426,45.8049
8400,71.573,69.7699,72.993,46.9504
8550,69.3985,71.2112,69.4078,47.1526
8700,68.7547,73.6302,66.8135,48.1961
8850,66.7943,112.27,97.2187,74.6148
9000,69.471,110.421,100.159,75.6919
9150,67.7501,111.061,98.6586,73.617
9300,69.6354,110.277,97.0751,75.4595
9450,69.3667,110.261,99.9373,74.873
9600,69.2113,112.504,99.7732,73.8963
9750,68.6857,112.464,99.7735,75.2973
9900,68.9071,109.815,98.9033,75.2254
10050,68.9901,116.489,104.023,74.398
