Time,FC,PAS,PAM,PAD
-1,71,208,177,153
0,78.1,228.8,194.7,153
150,79.5171,234.122,198.801,153
300,76.8132,229.31,197.48,153
450,77.2364,224.543,199.057,152.969
600,79.4897,225.319,193.603,151.809
750,77.1429,229.366,193.654,151.342
900,76.1107,185.182,147.419,123.879
1050,68.2576,223.392,156.671,155.752
1200,69.0236,229.953,196.275,150.461
1350,68.263,221.803,186.918,150.754
1500,69.0893,222.724,197.351,154.641
1650,58.0449,165.636,76.6631,104.95
1800,58.391,165.422,75.0644,106.687
1950,61.2691,164.118,124.312,106.641
2100,61.4294,157.664,126.28,104.073
2250,55.7958,115.63,84.9803,75.3262
2400,60.2946,115.085,94.3172,72.9799
2550,55.4613,120.061,93.2558,75.895
2700,54.3703,124.187,100.312,75.5712
2850,56.5665,125.282,101.955,74.7486
3000,56.8227,135.213,105.15,78.321
3150,56.1117,126.434,102.534,76.4309
3300,58.53,132.829,103.582,75.0398
3450,59.1978,129.629,101.927,74.0287
3600,54.8408,131.97,100.302,73.0306
3750,57.7265,134.89,103.566,75.1285
3900,62.8654,134.156,105.401,77.7856
4050,68.0734,134.671,103.672,76.0026
4200,66.1747,139.363,104.505,78.707
4350,82.2421,159.416,118.057,71.3201
4500,79.0858,160.006,124.096,73.2476
4650,85.9029,165.876,127.495,75.3617
4800,87.4793,171.866,127.161,76.2428
4950,88.669,173.345,129.686,75.3293
5100,92.6229,173.34,130.876,76.5127
5250,85.5467,170.889,134.483,72.4061
5400,80.5407,173.119,131.298,73.5076
5550,87.268,171.986,131.896,75.4177
5700,84.5411,166.36,127.809,72.8135
5850,82.2408,164.074,131.229,75.7056
6000,84.759,170.419,132.546,75.8418
6150,86.3727,167.662,130.614,73.2285
6300,83.4426,168.165,131.471,74.2229
6450,84.02,171.674,129.849,74.3852
6600,84.0284,164.761,128.164,76.344
6750,83.6949,168.977,133.413,77.3539
6900,83.615,167.402,134.942,72.4509
7050,86.2438,167.247,130.664,74.005
7200,82.908,168.36,131.315,72.8242
7350,83.3747,169.115,131.025,76.4781
7500,81.4538,167.862,129.294,74.9882
7650,83.0539,169.502,132.299,73.9783
7800,81.8358,165.36,132.951,75.0216
7950,80.9241,168.461,132.68,72.7671
8100,83.8742,164.953,128.81,74.7496
8250,84.1083,164.579,133.182,75.009
8400,89.3649,166.073,133.605,73.8563
8550,90.1039,162.995,134.875,72.6921
8700,89.8711,164.154,135.939,72.6108
8850,89.8208,165.836,135.65,74.7773
9000,90.4538,165.495,134.295,73.1571
9150,72.2418,133.36,106.719,73.7691
9300,71.7596,125.624,103.591,72.3853
9450,69.9611,124.445,105.073,74.1073
9600,70.5335,123.423,101.398,75.3648
9750,69.9811,178.438,149.516,118.971
9900,68.7416,174.353,150.303,121.227
10050,70.818,174.986,151.472,120.332
10200,71.0086,174.749,152.701,120.399
10350,71.4824,175.401,153.554,120.431
10500,71.6713,176.979,151.855,118.888
10650,68.2883,176.703,152.08,119.686
10800,70.8606,183.228,155.341,119.805
